,customer_id,credit_label,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,annually_income_segment
147,37383,Good,666,173,149,575,273,414681000,266469000,89863800,7381690,82,11,3,0.7607605418239926,32,0.53,256,16,0.8440620599516047,Rất ổn định,9855000,Dưới 300 triệu
148,162,Good,219,99,49,198,748,13232000,488911000,66435500,8714130,111,88,53,0.6797139742851747,97,0.32,609,19,0.2792448742858716,Rất ổn định,3840000,Trên 1 tỷ
149,48045,Good,676,343,2,76,747,432096000,569715000,66624300,6548030,90,97,42,0.5249552884614942,52,0.52,429,23,0.8756296111570286,Rất ổn định,5488000,Trên 3 tỷ
150,5169,Good,756,322,242,231,28,850409000,391087000,94645400,944580,79,75,9,0.7913751337179562,65,0.39,495,40,0.778213322964509,Rất ổn định,4685000,Dưới 300 triệu
151,6382,Good,702,262,82,180,239,110636000,444936000,38482500,2508800,275,88,19,0.7513892597984818,80,0.75,39,17,0.0040920362437929,Rất ổn định,4172000,Từ 300 triệu tới 1 tỷ
152,27817,Good,745,331,99,407,171,917442000,305307000,82688900,2446210,176,53,6,0.5388304026033628,14,0.64,501,17,0.0582144016286141,Tạm ổn,4283000,Dưới 300 triệu
153,61020,Good,441,114,203,562,238,630404000,525469000,26586400,6125200,73,56,2,0.1654740699862859,5,0.64,417,36,0.6548849416348187,Ổn định,6726000,Trên 1 tỷ
154,81262,Good,77,139,145,582,343,611780000,692637000,21723700,3336660,55,84,16,0.2466716786260494,21,0.32,513,9,0.4641101984509502,Rất ổn định,9704000,Dưới 300 triệu
155,97938,Good,773,289,226,23,579,746265000,435412000,91291600,1075250,25,37,11,0.7879986101801354,36,0.64,252,24,0.5780979720322756,Rất ổn định,2231000,Dưới 300 triệu
156,82078,Good,778,249,215,471,914,111039000,169801000,19369100,1997500,106,31,5,0.3962582863787256,61,0.78,663,26,0.8891205987213529,Rất ổn định,791000,Trên 1 tỷ
157,45123,Good,778,216,299,154,957,488904000,222824000,62026400,3402320,93,98,13,0.0829189855280086,6,0.38,93,48,0.3767826630251718,Tạm ổn,1940000,Trên 3 tỷ
158,16694,Good,116,110,245,381,213,96473000,394544000,35654600,8716140,173,95,1,0.5456792793312233,60,0.51,122,46,0.1005256147201711,Ổn định,4351000,Trên 3 tỷ
159,65508,Good,678,258,210,588,557,402706000,221330000,53563300,2314650,264,11,16,0.1263019790069913,4,0.41,131,28,0.4200815553740376,Rất ổn định,9936000,Trên 3 tỷ
160,76352,Good,334,239,130,264,170,136710000,500901000,73295200,2116440,240,99,16,0.7128437630065668,80,0.49,306,43,0.2298550982379132,Rất ổn định,9033000,Dưới 300 triệu
161,89895,Good,854,85,72,424,508,536121000,187644000,43195300,5852450,277,39,1,0.9402938877206416,27,0.36,291,18,0.3817465081004177,Rất ổn định,7186000,Trên 1 tỷ
162,69360,Good,705,258,90,237,246,826526000,52483000,39235700,2956050,121,75,24,0.6978408349859592,19,0.94,894,8,0.0718435729911795,Rất ổn định,9499000,Trên 1 tỷ
163,83257,Bad,209,160,207,64,626,885918000,790144000,94159400,6631790,175,44,14,0.7771038093092003,67,0.7,864,24,0.3237222605145428,Tạm ổn,5369000,Từ 300 triệu tới 1 tỷ
164,3692,Good,661,15,276,94,155,635809000,272751000,72484100,7845950,103,11,2,0.8092201542088185,95,0.36,181,30,0.9384789342551104,Ổn định,4962000,Trên 3 tỷ
165,37758,Good,548,207,286,222,67,782133000,909284000,49978400,5339290,218,98,4,0.1700883619306727,5,0.64,452,36,0.4051639420834073,Ổn định,4775000,Trên 3 tỷ
166,55855,Good,809,65,69,559,398,922914000,166558000,12221500,6155090,164,31,42,0.8886769959715012,87,0.85,466,6,0.6564437146665366,Tạm ổn,7198000,Trên 1 tỷ
167,60060,Bad,59,232,205,274,543,973637000,525797000,48859100,5617600,265,15,31,0.1951126883470473,92,0.64,903,19,0.7164279181325286,Thất thường,1232000,Từ 300 triệu tới 1 tỷ
168,45358,Good,757,204,143,107,606,40737000,813641000,88438400,8286240,73,43,1,0.3962129186137121,48,0.31,477,18,0.687777536811377,Ổn định,4753000,Trên 3 tỷ
169,85349,Good,461,92,294,250,169,117877000,878317000,20236900,3390840,246,89,1,0.5186844992181104,30,0.93,674,50,0.6134067673249083,Tạm ổn,8979000,Dưới 300 triệu
170,24991,Good,287,6,89,278,672,111486000,543651000,35525200,7892420,67,46,26,0.8552298057284337,16,0.5,214,3,0.7706430441932003,Rất ổn định,1070000,Từ 300 triệu tới 1 tỷ
171,36375,Good,835,18,224,288,318,327379000,579113000,53386400,5968120,14,61,2,0.8123022747908102,56,0.25,830,12,0.1905440803096035,Rất ổn định,7268000,Trên 1 tỷ
172,34343,Good,885,186,93,512,229,690359000,311518000,39652100,7317770,87,91,60,0.3756895277636454,36,0.22,533,13,0.8186845604546149,Ổn định,6950000,Dưới 300 triệu
173,96550,Good,628,192,48,388,497,560845000,38239000,76769800,7079080,156,62,39,0.1883668798677482,46,0.13,318,45,0.9396340666863146,Rất ổn định,399000,Từ 300 triệu tới 1 tỷ
174,42616,Good,549,286,43,250,45,934084000,763428000,53685600,7834860,260,70,53,0.2307070570051647,14,0.33,199,1,0.7882285316425344,Rất ổn định,1410000,Trên 1 tỷ
175,91731,Good,732,317,102,548,252,787843000,249403000,39901500,7651220,272,18,28,0.7344064464145814,12,0.58,228,2,0.1104011628690063,Rất ổn định,6734000,Trên 3 tỷ
176,47608,Good,364,267,22,71,488,496786000,520977000,92224900,1952560,236,87,1,0.0733331134261394,30,0.11,153,11,0.3240558254688608,Ổn định,3389000,Trên 1 tỷ
177,65903,Good,636,156,18,504,486,421809000,317238000,69398000,3560600,151,20,1,0.679724643350999,98,0.18,855,43,0.659474964294487,Rất ổn định,1793000,Từ 300 triệu tới 1 tỷ
178,38436,Good,454,81,198,298,527,827742000,410835000,60838900,8078340,79,88,50,0.8434495632120669,70,0.03,13,38,0.1924025203721616,Rất ổn định,6039000,Dưới 300 triệu
179,81699,Good,865,13,241,166,893,94219000,789360000,42254500,3091200,155,45,1,0.9699478655052725,67,0.75,785,36,0.6282077039425021,Rất ổn định,7954000,Trên 3 tỷ
180,7814,Good,814,193,101,35,166,358786000,206139000,7257000,6141540,101,91,3,0.2409126484543345,51,0.36,704,14,0.4310203915813672,Rất ổn định,5186000,Dưới 300 triệu
181,45786,Good,895,175,258,235,366,374217000,201298000,22717000,561450,219,20,5,0.3281655045521032,61,0.78,255,28,0.9224778366726814,Rất ổn định,3460000,Trên 3 tỷ
182,77160,Good,398,70,278,558,237,713957000,125529000,69887600,705550,21,25,2,0.8169822857393239,75,0.6,540,48,0.9576503279191528,Rất ổn định,8682000,Trên 3 tỷ
183,85061,Good,47,311,289,414,998,710331000,837773000,73324500,7170530,120,60,51,0.5845958728887841,39,0.25,428,43,0.6871907676162198,Rất ổn định,4417000,Dưới 300 triệu
184,51987,Good,615,74,196,75,563,839713000,181862000,94189400,9668600,72,75,55,0.2170683743258727,52,0.16,448,37,0.2055293373081377,Tạm ổn,1390000,Dưới 300 triệu
185,95182,Good,839,187,57,296,566,354901000,304480000,37898300,350960,191,70,3,0.5414894647414308,65,0.09,761,31,0.1037903579816245,Ổn định,2234000,Từ 300 triệu tới 1 tỷ
186,93853,Good,805,306,98,377,881,746949000,235920000,91155100,2236590,228,63,9,0.1060334128898646,8,0.66,626,16,0.7008558991865815,Rất ổn định,5175000,Trên 3 tỷ
187,16829,Good,29,278,249,86,538,313724000,243153000,67174900,8790750,108,7,1,0.9356449949275054,16,0.02,375,34,0.0163678270823158,Rất ổn định,6060000,Trên 1 tỷ
188,64011,Good,806,256,151,221,144,668733000,638605000,97768900,5943490,188,36,1,0.9319550944462152,74,0.38,378,41,0.3230692115520396,Rất ổn định,5572000,Từ 300 triệu tới 1 tỷ
189,92858,Good,764,346,154,36,928,670042000,720504000,72700400,8209040,185,65,45,0.3748312961676271,52,0.05,723,48,0.4820066667719989,Tạm ổn,9478000,Từ 300 triệu tới 1 tỷ
190,54316,Good,598,87,204,202,183,124772000,491542000,25725800,4043670,101,69,1,0.3372636807328879,26,0.5,213,41,0.8398146390726896,Rất ổn định,9590000,Trên 3 tỷ
191,38741,Good,283,190,122,505,2,852279000,4777000,34294400,142290,158,98,1,0.4084072420096342,24,0.32,88,25,0.150486742864665,Rất ổn định,4680000,Trên 3 tỷ
192,48337,Good,140,206,185,440,660,410246000,592832000,61673400,6575960,5,32,2,0.6289908920655777,33,0.17,626,2,0.8633974641487031,Rất ổn định,7821000,Dưới 300 triệu
193,43605,Good,580,121,37,292,396,283710000,412199000,81631800,5520010,68,94,22,0.4159506191916835,66,0.65,60,38,0.7757054634160025,Ổn định,7500000,Trên 3 tỷ
194,57302,Good,628,22,36,581,510,207661000,152264000,14947800,2255400,72,76,46,0.9738791791463992,68,0.15,528,0,0.5191294004609115,Ổn định,9374000,Từ 300 triệu tới 1 tỷ
195,6633,Bad,589,93,157,189,439,593338000,793989000,65799000,171420,44,59,33,0.8419204693341354,81,0.97,845,19,0.9387280241191585,Tạm ổn,1163000,Từ 300 triệu tới 1 tỷ
196,91098,Good,836,235,245,419,720,671300000,532144000,45422100,7368830,163,98,25,0.2032074818893123,27,0.58,68,28,0.4176995922014201,Tạm ổn,1242000,Trên 3 tỷ
197,13131,Good,620,291,25,109,902,497893000,345178000,5137600,139150,93,74,14,0.9038650478949684,34,0.7,982,19,0.4506422450007156,Rất ổn định,9348000,Trên 1 tỷ
198,62590,Good,669,83,157,256,35,950296000,853201000,17759700,6946620,109,16,1,0.9579739175718408,28,0.1,200,0,0.8924960893669643,Ổn định,4532000,Từ 300 triệu tới 1 tỷ
199,74045,Good,225,182,146,296,859,885132000,964743000,60948500,1312830,52,80,22,0.6949633871765859,38,0.87,303,48,0.7452543176332697,Rất ổn định,5756000,Dưới 300 triệu
200,28323,Good,837,286,17,315,128,104715000,251207000,893900,1986410,190,99,1,0.1716095069120712,98,0.98,122,33,0.3096121981082168,Rất ổn định,7218000,Dưới 300 triệu
201,60407,Good,538,335,84,209,514,669018000,795599000,43596000,8153520,60,90,1,0.1792815997999581,98,0.2,219,36,0.8176268695458827,Rất ổn định,6928000,Trên 3 tỷ
202,33128,Good,520,133,9,450,601,655657000,815435000,81171000,5210100,108,11,68,0.0187737770661666,39,0.37,978,18,0.4663359729742802,Ổn định,2464000,Trên 3 tỷ
203,22776,Good,401,85,63,363,233,818304000,214423000,4682700,1278110,201,47,5,0.2863493158919227,8,0.84,679,3,0.0412418031005007,Rất ổn định,3802000,Trên 3 tỷ
204,20683,Good,35,131,264,123,539,409947000,944766000,75818200,8601980,224,25,11,0.1440467082101461,22,0.22,793,7,0.601383031783123,Ổn định,9229000,Dưới 300 triệu
205,62188,Good,673,176,5,272,959,110232000,7575000,40920600,3811990,267,15,24,0.4463315975207876,85,0.69,502,34,0.3984724658564806,Tạm ổn,2906000,Trên 3 tỷ
206,82738,Good,201,237,96,226,369,571506000,490445000,30173700,806460,128,66,61,0.6292914762679497,66,0.54,935,26,0.3200222945632507,Rất ổn định,4951000,Dưới 300 triệu
207,21997,Good,397,25,87,526,350,116033000,536886000,57230000,3816450,90,4,1,0.538137374497598,93,0.22,194,28,0.3877353734146254,Rất ổn định,6576000,Dưới 300 triệu
208,9785,Good,533,254,112,528,2,7241000,427571000,47306000,964770,106,87,1,0.5705230125811599,27,0.01,37,49,0.7166818381468218,Rất ổn định,1901000,Trên 1 tỷ
209,2257,Good,666,117,15,361,324,76310000,986318000,16485700,5732070,199,90,3,0.7481016650937002,91,0.6,843,21,0.8332324384460563,Rất ổn định,5322000,Dưới 300 triệu
210,67082,Good,172,265,119,103,699,47871000,246938000,79804200,4705390,110,59,65,0.0461518908571721,44,0.73,979,42,0.1847684716624481,Ổn định,9562000,Trên 1 tỷ
211,51528,Good,884,312,18,538,796,387004000,535318000,1731000,9778200,43,49,1,0.2228903997259503,11,0.7,202,24,0.6678428294741477,Rất ổn định,9569000,Từ 300 triệu tới 1 tỷ
212,41316,Bad,523,317,35,401,934,377147000,317919000,62668500,673380,28,63,17,0.0176827627368664,69,0.94,389,2,0.4816489830436582,Ổn định,7834000,Trên 1 tỷ
213,2288,Good,62,304,263,521,740,828911000,482193000,20079500,2954280,206,74,1,0.934204829554396,11,0.61,592,30,0.3790959805840874,Ổn định,9439000,Từ 300 triệu tới 1 tỷ
214,40849,Good,682,67,208,227,961,263744000,785149000,54749100,746290,173,54,8,0.0984753013594962,13,0.7,44,36,0.1294747216624783,Ổn định,4241000,Trên 3 tỷ
215,66721,Good,337,78,145,366,797,895847000,717223000,445800,5518410,204,18,2,0.2314459566911637,11,0.93,880,3,0.0277100206140357,Rất ổn định,453000,Từ 300 triệu tới 1 tỷ
216,62217,Good,500,8,10,59,630,216556000,942586000,8637700,6638460,115,91,27,0.3388511675236373,29,0.55,301,27,0.7250968531336419,Ổn định,5795000,Trên 1 tỷ
217,96695,Good,340,49,151,589,437,181214000,278026000,67885400,2323010,274,41,14,0.3780900702349795,41,0.85,201,0,0.7711494020426739,Rất ổn định,2362000,Trên 1 tỷ
218,98992,Good,276,232,148,419,494,724222000,215416000,78233000,5858650,105,42,6,0.833913300856098,33,0.55,387,27,0.0907821594442953,Rất ổn định,2119000,Dưới 300 triệu
219,83827,Bad,602,290,185,144,114,424627000,812270000,17315500,1524560,115,69,68,0.4850281668934897,65,0.63,790,45,0.4125763604801193,Thất thường,9104000,Từ 300 triệu tới 1 tỷ
220,451,Good,474,218,186,314,623,942981000,667075000,30687900,8411290,206,84,3,0.6202534319871702,69,0.93,368,34,0.2850811979259828,Ổn định,929000,Từ 300 triệu tới 1 tỷ
221,35299,Good,44,158,57,479,698,8109000,664867000,65965900,3643620,288,78,1,0.4815820793512141,62,0.98,523,39,0.179579711357445,Rất ổn định,4886000,Trên 1 tỷ
222,85164,Good,687,88,161,583,865,729453000,726915000,63653800,4773490,113,36,2,0.9084431118341249,21,0.91,51,3,0.1377065369040223,Rất ổn định,4730000,Trên 3 tỷ
223,75635,Good,240,9,198,315,80,384397000,468964000,32275800,4299220,55,76,21,0.3448188018605412,88,0.35,474,20,0.4966800462858262,Rất ổn định,8942000,Trên 3 tỷ
224,48833,Good,687,295,287,496,871,307850000,185858000,71229600,2356920,88,78,13,0.3758703710609785,23,0.95,987,18,0.4226291522765035,Ổn định,3094000,Dưới 300 triệu
225,30251,Good,344,262,25,252,534,344868000,71257000,98002500,5454670,271,56,3,0.6617074898483233,38,0.94,697,27,0.8907129817975482,Ổn định,3138000,Trên 3 tỷ
226,4534,Bad,94,144,165,231,567,6252000,997846000,85659300,5996930,223,42,17,0.5503720631644503,86,0.67,998,41,0.6136066445633614,Thất thường,3920000,Trên 3 tỷ
227,76191,Good,142,165,55,585,203,148152000,877889000,80306800,5007570,258,47,20,0.9188511424507648,4,0.56,517,18,0.1446235238124396,Tạm ổn,7632000,Từ 300 triệu tới 1 tỷ
228,88012,Good,257,319,75,318,281,192973000,48024000,24013500,9621710,85,44,3,0.1591888649285331,74,0.98,835,42,0.2463608143821238,Rất ổn định,6057000,Trên 1 tỷ
229,92680,Good,761,36,115,445,49,931196000,747796000,55897800,1319840,259,67,11,0.4232191906812155,76,0.66,403,34,0.8676192397923772,Rất ổn định,8881000,Trên 1 tỷ
230,60679,Good,636,74,74,333,851,808845000,560339000,84097300,4410860,283,30,1,0.3093055577938144,33,0.76,431,42,0.9852479851049109,Rất ổn định,3462000,Dưới 300 triệu
231,26164,Good,648,275,154,271,278,574656000,76634000,5549200,4152630,215,15,19,0.2983933022014915,65,0.25,201,45,0.7624897480820078,Ổn định,9078000,Trên 3 tỷ
232,80275,Good,849,14,228,573,843,959447000,180094000,50298800,9137400,19,31,1,0.4318393109921707,85,0.87,222,3,0.5196415271589327,Rất ổn định,2096000,Dưới 300 triệu
233,87975,Good,764,108,110,190,634,729669000,867881000,33201200,6839360,121,21,62,0.9795201262320968,84,0.71,253,8,0.0142106790274628,Rất ổn định,5721000,Từ 300 triệu tới 1 tỷ
234,22505,Good,755,212,55,423,266,187106000,687581000,94250200,3734430,102,21,3,0.5868916273400524,19,0.81,614,38,0.6278290834601692,Ổn định,3791000,Dưới 300 triệu
235,98908,Good,733,305,110,245,766,139468000,508028000,33270800,1544920,223,63,18,0.6942420450716567,87,0.64,488,8,0.6599122290355032,Tạm ổn,781000,Dưới 300 triệu
236,91102,Good,193,324,45,80,945,116850000,353509000,36639900,680390,284,58,2,0.542172054598972,91,0.24,798,45,0.3242254351833715,Rất ổn định,4860000,Dưới 300 triệu
237,73117,Good,589,38,78,240,355,63992000,335413000,85659200,1301150,28,37,26,0.6981670079325356,74,0.2,222,48,0.9056806613575674,Rất ổn định,1445000,Dưới 300 triệu
238,41282,Good,532,257,56,485,341,832121000,592143000,52251200,5412760,116,48,4,0.6689940640489577,84,0.84,253,7,0.9922123835819514,Ổn định,1762000,Từ 300 triệu tới 1 tỷ
239,47328,Good,738,42,250,278,567,465094000,704236000,53481000,1304960,42,35,2,0.0172831658014167,77,0.85,982,10,0.8988261938150857,Rất ổn định,7618000,Trên 3 tỷ
240,11251,Bad,639,297,263,37,958,953676000,430405000,70065200,3874200,289,50,15,0.3420060680021587,83,0.88,931,0,0.8464337091053409,Rất ổn định,6611000,Từ 300 triệu tới 1 tỷ
241,21239,Good,734,77,227,50,478,287780000,182899000,56405600,8393200,117,49,4,0.8050211273359457,93,0.82,856,14,0.4922415818578601,Rất ổn định,5921000,Dưới 300 triệu
242,71240,Good,576,113,92,284,987,303575000,624719000,5261400,5263720,286,92,16,0.2256162074754265,4,0.88,459,23,0.2241378653046357,Rất ổn định,137000,Trên 3 tỷ
243,43109,Good,759,118,83,149,309,131692000,380142000,96397700,7955770,5,88,60,0.8192311257199115,99,0.45,252,24,0.5496948338832998,Tạm ổn,3162000,Từ 300 triệu tới 1 tỷ
244,87339,Good,460,202,105,64,58,511393000,333503000,13767500,4444470,226,31,20,0.4142201551633585,44,0.61,729,16,0.6940919208597168,Rất ổn định,3709000,Trên 3 tỷ
245,5457,Good,537,244,236,497,240,15745000,674692000,78456700,560810,21,67,1,0.3121418932054096,32,0.11,582,24,0.1968027115614748,Ổn định,3357000,Trên 3 tỷ
246,96156,Good,453,266,166,307,271,518929000,105129000,94333400,3933570,269,7,1,0.8678262012926797,49,0.83,155,49,0.1721458274531498,Rất ổn định,9630000,Trên 1 tỷ
247,34584,Good,697,263,172,415,248,737431000,63374000,37753500,7894440,66,23,1,0.3931504225257439,40,0.64,286,20,0.1335056651754593,Rất ổn định,4779000,Dưới 300 triệu
248,35680,Good,572,71,1,160,341,443736000,90570000,74755400,4186930,173,85,1,0.8594052500003646,94,0.06,26,44,0.9222221669588708,Rất ổn định,233000,Trên 3 tỷ
249,19942,Good,632,247,234,71,591,908337000,731872000,69033900,2312760,263,55,2,0.5439898800671717,95,0.29,524,0,0.5256498735206394,Ổn định,5969000,Trên 3 tỷ
250,59195,Good,490,192,162,294,94,693415000,495168000,28381700,1314580,293,73,51,0.6104996529205434,31,0.96,566,43,0.1200302840521577,Ổn định,6972000,Trên 1 tỷ
251,4968,Good,387,84,175,540,759,522337000,27491000,23963700,9581080,164,91,3,0.4920799883123744,5,0.75,731,29,0.6683473548853334,Rất ổn định,3139000,Dưới 300 triệu
252,71233,Good,443,299,236,565,53,866744000,804458000,10376800,3038760,112,89,13,0.4915464193256138,86,0.53,579,1,0.7752474713715928,Rất ổn định,5611000,Từ 300 triệu tới 1 tỷ
253,22138,Good,584,196,299,522,630,404920000,686650000,41892900,9815420,277,94,13,0.3409518177547392,4,0.61,883,20,0.0234868654479654,Rất ổn định,5768000,Trên 1 tỷ
254,42526,Good,482,260,289,491,602,37631000,513321000,73597000,6277790,264,26,69,0.6334625532517478,58,0.88,35,33,0.6820350948697351,Ổn định,5161000,Trên 1 tỷ
255,26926,Good,515,270,99,48,967,244126000,532039000,6085000,7190910,288,39,39,0.8396086264884955,69,0.43,411,48,0.8763288876165356,Rất ổn định,7229000,Trên 3 tỷ
