,customer_id,credit_label,credit_score,credit_rating,credit_limit,approval_status,reject_reason,application_date,application_reason,disbursement_date
239,13268,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-01-08,"Chi tiêu sinh nhật, lễ tết",2022-01-30
240,80033,Good,693,Tốt,40000000.0,Chấp nhận,,2022-11-17,Mở kinh doanh nhỏ,2022-12-12
241,5242,Good,710,Tốt,35000000.0,Chấp nhận,,2022-07-24,Thanh toán chi phí gia đình,2022-08-22
242,37255,Good,710,Tốt,55000000.0,Chấp nhận,,2022-07-22,"Chi tiêu sinh nhật, lễ tết",2022-08-11
243,59363,Bad,493,Kém,,Từ chối,Điểm tín dụng thấp,2022-09-15,Thanh toán chi phí gia đình,
244,9431,Bad,454,Kém,,Từ chối,Quá nhiều khoản vay,2022-11-07,Thanh toán khoản vay cũ,
245,23617,Good,707,Tốt,45000000.0,Chấp nhận,,2022-05-30,Mua máy tính/laptop,2022-06-25
246,63090,Good,710,Tốt,40000000.0,Chấp nhận,,2022-06-22,Mua điện thoại/smartphone,2022-07-06
247,82266,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-06-08,Thanh toán khoản vay cũ,2022-06-23
248,73202,Bad,570,Kém,,Từ chối,Điểm tín dụng thấp,2022-04-14,Sửa chữa nhà cửa,
249,34274,Good,693,Tốt,35000000.0,Chấp nhận,,2022-12-21,Mua đồ trang sức,2023-01-08
250,58258,Good,693,Tốt,45000000.0,Chấp nhận,,2022-08-25,Đi du lịch,2022-09-11
251,23471,Good,696,Tốt,35000000.0,Chấp nhận,,2022-10-30,Đi du lịch,2022-11-19
252,26496,Good,700,Tốt,30000000.0,Chấp nhận,,2022-11-01,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-11-18
253,69160,Bad,633,Trung bình,15000000.0,Chấp nhận,,2022-02-05,Mua đồ trang sức,2022-03-04
254,94019,Bad,416,Kém,,Từ chối,Điểm tín dụng thấp,2022-11-14,Thêm vốn kinh doanh,
255,89605,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-07-26,Mở kinh doanh nhỏ,2022-08-19
256,35175,Good,710,Tốt,35000000.0,Chấp nhận,,2022-02-22,Mua điện thoại/smartphone,2022-03-08
257,6292,Bad,675,Trung bình,,Từ chối,Thu nhập không đủ,2022-08-25,Mua sắm thời trang,
258,47885,Bad,454,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-12-29,Đi du lịch,
259,15334,Good,710,Tốt,35000000.0,Chấp nhận,,2022-07-04,Mua máy tính/laptop,2022-07-24
260,60964,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-02-18,Mua mô tô,2022-03-06
261,94017,Good,727,Xuất sắc,70000000.0,Chấp nhận,,2022-11-01,Thanh toán học phí,2022-11-22
262,21018,Good,696,Tốt,30000000.0,Chấp nhận,,2022-05-05,Đi du lịch,2022-05-27
263,26579,Bad,647,Trung bình,15000000.0,Chấp nhận,,2022-11-09,Mua sắm thời trang,2022-12-01
264,4571,Bad,532,Kém,,Từ chối,Điểm tín dụng thấp,2022-02-05,Mua mô tô,
265,99466,Good,700,Tốt,50000000.0,Chấp nhận,,2022-09-09,Mua sắm thời trang,2022-09-30
266,3724,Bad,570,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-02-06,Mua điện thoại/smartphone,
267,83631,Bad,661,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-07-20,Đi du lịch,
268,40192,Bad,377,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-01,Đi du lịch,
269,68669,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-12-21,Thanh toán hóa đơn y tế,
270,61660,Good,717,Tốt,35000000.0,Chấp nhận,,2022-06-27,Mua đồ điện tử gia dụng,2022-07-17
271,36390,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-12-12,Mở kinh doanh nhỏ,2023-01-03
272,19647,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-04-03,Mua mô tô,
273,46717,Good,713,Tốt,35000000.0,Chấp nhận,,2022-02-19,Mua sắm thời trang,2022-03-17
274,72500,Good,700,Tốt,40000000.0,Chấp nhận,,2022-08-13,Thanh toán chi phí gia đình,2022-08-28
275,68894,Bad,493,Kém,,Từ chối,Điểm tín dụng thấp,2022-01-07,Mua hàng điện tử,
276,5382,Good,693,Tốt,40000000.0,Chấp nhận,,2022-09-27,Đi du lịch,2022-10-14
277,62240,Good,773,Xuất sắc,50000000.0,Chấp nhận,,2022-04-07,"Chi tiêu sinh nhật, lễ tết",2022-04-25
278,5728,Bad,570,Kém,,Từ chối,Điểm tín dụng thấp,2022-03-14,Thanh toán chi phí gia đình,
279,77701,Bad,532,Kém,,Từ chối,Lịch sử tín dụng kém,2022-09-27,Đi du lịch,
280,46981,Good,713,Tốt,40000000.0,Chấp nhận,,2022-06-28,Mua điện thoại/smartphone,2022-07-18
281,74259,Good,710,Tốt,40000000.0,Chấp nhận,,2022-11-02,Mua điện thoại/smartphone,2022-12-01
282,19578,Good,713,Tốt,50000000.0,Chấp nhận,,2022-08-24,Mua điện thoại/smartphone,2022-09-07
283,7885,Bad,454,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-03,"Chi tiêu sinh nhật, lễ tết",
284,87485,Good,713,Tốt,45000000.0,Chấp nhận,,2022-06-20,Đi du lịch,2022-07-10
285,71363,Good,758,Xuất sắc,70000000.0,Chấp nhận,,2022-10-29,Thanh toán khoản vay cũ,2022-11-25
286,8065,Good,713,Tốt,60000000.0,Chấp nhận,,2022-07-05,Mua mô tô,2022-07-26
287,18626,Bad,668,Trung bình,25000000.0,Chấp nhận,,2022-09-14,Thanh toán khoản vay cũ,2022-10-06
288,22556,Good,717,Tốt,60000000.0,Chấp nhận,,2022-05-11,Mua đồ thể thao,2022-05-28
289,23343,Good,788,Xuất sắc,50000000.0,Chấp nhận,,2022-11-30,Mở kinh doanh nhỏ,2022-12-29
290,99187,Bad,633,Trung bình,15000000.0,Chấp nhận,,2022-12-04,Mua mô tô,2022-12-18
291,90973,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-05-08,Mua hàng điện tử,2022-05-25
292,63472,Good,700,Tốt,35000000.0,Chấp nhận,,2022-01-06,Mua sắm thiết bị gia đình,2022-01-23
293,26946,Good,713,Tốt,60000000.0,Chấp nhận,,2022-05-24,Thanh toán khoản vay cũ,2022-06-08
294,20987,Good,710,Tốt,75000000.0,Chấp nhận,,2022-10-25,Mua máy tính/laptop,2022-11-22
295,89128,Good,693,Tốt,30000000.0,Chấp nhận,,2022-09-11,Xây dựng nhà ở,2022-09-29
296,24178,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-06-08,Đi du lịch,2022-06-23
297,84724,Good,710,Tốt,40000000.0,Chấp nhận,,2022-10-26,Mua đồ thể thao,2022-11-10
298,67642,Good,773,Xuất sắc,60000000.0,Chấp nhận,,2022-11-06,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-12-02
299,26828,Good,727,Xuất sắc,60000000.0,Chấp nhận,,2022-05-29,Mua đồ điện tử gia dụng,2022-06-26
300,92807,Good,693,Tốt,55000000.0,Chấp nhận,,2022-12-28,Mua sắm thiết bị gia đình,2023-01-26
301,22905,Good,693,Tốt,50000000.0,Chấp nhận,,2022-09-19,Mua sắm thời trang,2022-10-10
302,41232,Bad,532,Kém,,Từ chối,Lịch sử tín dụng kém,2022-10-22,Thanh toán khoản vay cũ,
303,8425,Good,693,Tốt,35000000.0,Chấp nhận,,2022-01-03,Sửa chữa nhà cửa,2022-01-29
304,55561,Good,710,Tốt,50000000.0,Chấp nhận,,2022-05-17,"Chi tiêu sinh nhật, lễ tết",2022-05-31
305,72492,Good,773,Xuất sắc,55000000.0,Chấp nhận,,2022-05-08,Tiêu dùng và giải trí,2022-06-03
306,53652,Bad,570,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-04-01,Đi du lịch,
307,35988,Good,713,Tốt,45000000.0,Chấp nhận,,2022-11-19,Thanh toán học phí,2022-12-11
308,97486,Good,710,Tốt,45000000.0,Chấp nhận,,2022-05-31,Mở kinh doanh nhỏ,2022-06-19
309,15500,Good,713,Tốt,45000000.0,Chấp nhận,,2022-06-21,Mua đồ thể thao,2022-07-09
310,77542,Bad,633,Trung bình,15000000.0,Chấp nhận,,2022-10-17,Thanh toán khoản vay cũ,2022-11-08
311,54837,Bad,338,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-10-19,Đi du lịch,
312,93157,Good,710,Tốt,35000000.0,Chấp nhận,,2022-04-30,Thanh toán chi phí gia đình,2022-05-28
313,48125,Bad,493,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-09-10,Mua máy tính/laptop,
314,83597,Good,693,Tốt,45000000.0,Chấp nhận,,2022-04-03,Mua điện thoại/smartphone,2022-04-28
315,46109,Good,710,Tốt,45000000.0,Chấp nhận,,2022-02-22,Mở kinh doanh nhỏ,2022-03-12
316,84712,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-05-29,Mở kinh doanh nhỏ,
317,36640,Good,707,Tốt,50000000.0,Chấp nhận,,2022-02-20,Thanh toán khoản vay cũ,2022-03-21
318,87102,Good,696,Tốt,45000000.0,Chấp nhận,,2022-05-15,Mở kinh doanh nhỏ,2022-06-12
319,92618,Bad,532,Kém,,Từ chối,Công việc không ổn định,2022-05-22,Đi du lịch,
320,80103,Good,707,Tốt,35000000.0,Chấp nhận,,2022-01-28,Mua hàng điện tử,2022-02-15
321,96217,Bad,338,Kém,,Từ chối,Điểm tín dụng thấp,2022-10-11,Mở kinh doanh nhỏ,
322,47393,Good,696,Tốt,50000000.0,Chấp nhận,,2022-04-26,Mua sắm thời trang,2022-05-18
323,13584,Good,713,Tốt,60000000.0,Chấp nhận,,2022-01-30,Đi du lịch,2022-02-18
324,15042,Good,710,Tốt,35000000.0,Chấp nhận,,2022-03-12,Thanh toán khoản vay cũ,2022-03-29
325,33090,Good,727,Xuất sắc,75000000.0,Chấp nhận,,2022-12-12,Mua mô tô,2023-01-05
326,48367,Good,693,Tốt,30000000.0,Chấp nhận,,2022-11-02,Đi du lịch,2022-11-30
327,42315,Bad,416,Kém,,Từ chối,Lịch sử tín dụng kém,2022-01-02,Tiêu dùng và giải trí,
328,82364,Good,758,Xuất sắc,75000000.0,Chấp nhận,,2022-07-29,Mua hàng điện tử,2022-08-16
329,80049,Good,717,Tốt,40000000.0,Chấp nhận,,2022-08-27,Mua đồ điện tử gia dụng,2022-09-22
330,99608,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-03-06,Sửa chữa nhà cửa,2022-03-22
331,48590,Good,710,Tốt,45000000.0,Chấp nhận,,2022-12-09,"Chi tiêu sinh nhật, lễ tết",2023-01-07
332,44946,Good,696,Tốt,55000000.0,Chấp nhận,,2022-01-25,"Làm đẹp, spa",2022-02-22
333,86988,Good,710,Tốt,40000000.0,Chấp nhận,,2022-09-08,"Làm đẹp, spa",2022-09-29
334,19609,Bad,570,Kém,,Từ chối,Thu nhập không đủ,2022-04-26,Mua điện thoại/smartphone,
335,71390,Good,713,Tốt,40000000.0,Chấp nhận,,2022-01-25,Mua mô tô,2022-02-16
336,88886,Good,742,Xuất sắc,65000000.0,Chấp nhận,,2022-02-18,Mua đồ thể thao,2022-03-04
337,35541,Bad,416,Kém,,Từ chối,Không có lịch sử tín dụng,2022-08-31,Mua đồ điện tử gia dụng,
338,15815,Good,693,Tốt,35000000.0,Chấp nhận,,2022-03-25,"Chi tiêu sinh nhật, lễ tết",2022-04-15
339,83286,Good,710,Tốt,30000000.0,Chấp nhận,,2022-10-15,Mua đồ thể thao,2022-11-07
340,12472,Good,696,Tốt,35000000.0,Chấp nhận,,2022-06-10,Mở kinh doanh nhỏ,2022-07-05
341,7353,Good,713,Tốt,40000000.0,Chấp nhận,,2022-03-02,Đi du lịch,2022-03-22
342,36732,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-10-01,Mua đồ thể thao,2022-10-28
343,82841,Good,758,Xuất sắc,85000000.0,Chấp nhận,,2022-03-16,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-02
344,94991,Good,703,Tốt,70000000.0,Chấp nhận,,2022-04-23,Mua điện thoại/smartphone,2022-05-14
345,27478,Good,758,Xuất sắc,70000000.0,Chấp nhận,,2022-09-18,Thanh toán khoản vay cũ,2022-10-10
346,38529,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-08-28,Mua điện thoại/smartphone,2022-09-25
347,84290,Bad,633,Trung bình,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-11-01,Thanh toán khoản vay cũ,
348,38874,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-07-30,Mua đồ trang sức,2022-08-14
349,65318,Bad,609,Kém,,Từ chối,Công việc không ổn định,2022-10-08,Thêm vốn kinh doanh,
350,22865,Good,693,Tốt,40000000.0,Chấp nhận,,2022-08-26,Thanh toán hóa đơn y tế,2022-09-12
351,67305,Bad,493,Kém,,Từ chối,Không có lịch sử tín dụng,2022-05-20,Mua sắm thời trang,
352,65178,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-05-18,"Làm đẹp, spa",2022-06-01
353,24097,Good,693,Tốt,30000000.0,Chấp nhận,,2022-07-03,"Chi tiêu sinh nhật, lễ tết",2022-07-26
354,31383,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-11-18,Đi du lịch,2022-12-11
355,33529,Bad,640,Trung bình,,Từ chối,Không cung cấp đầy đủ thông tin,2022-10-10,Mua máy tính/laptop,
356,41136,Bad,633,Trung bình,,Từ chối,Công việc không ổn định,2022-02-06,Mua hàng điện tử,
357,53939,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-08-20,Mua đồ trang sức,2022-09-11
358,2181,Good,696,Tốt,55000000.0,Chấp nhận,,2022-07-15,Mua máy tính/laptop,2022-07-29
359,26438,Good,713,Tốt,40000000.0,Chấp nhận,,2022-09-03,Thanh toán khoản vay cũ,2022-10-02
360,72557,Good,696,Tốt,45000000.0,Chấp nhận,,2022-08-29,Mở kinh doanh nhỏ,2022-09-13
361,41113,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-08-17,Thêm vốn kinh doanh,
362,74812,Good,717,Tốt,35000000.0,Chấp nhận,,2022-06-18,Thanh toán khoản vay cũ,2022-07-17
363,23427,Good,696,Tốt,30000000.0,Chấp nhận,,2022-11-20,Mua đồ điện tử gia dụng,2022-12-04
364,7341,Good,804,Xuất sắc,50000000.0,Chấp nhận,,2022-04-09,"Làm đẹp, spa",2022-04-24
365,98987,Good,707,Tốt,35000000.0,Chấp nhận,,2022-10-30,Mua máy tính/laptop,2022-11-19
366,49080,Bad,609,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-12-07,Thanh toán khoản vay cũ,
367,54660,Good,710,Tốt,45000000.0,Chấp nhận,,2022-08-10,"Chi tiêu sinh nhật, lễ tết",2022-09-03
368,29255,Bad,338,Kém,,Từ chối,Công việc không ổn định,2022-01-30,Đi du lịch,
369,74926,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-12-19,Mua mô tô,2023-01-06
370,56389,Good,707,Tốt,40000000.0,Chấp nhận,,2022-10-14,Tiêu dùng và giải trí,2022-10-30
371,69708,Good,713,Tốt,40000000.0,Chấp nhận,,2022-07-28,Đi du lịch,2022-08-23
372,18770,Bad,570,Kém,,Từ chối,Thu nhập không đủ,2022-11-25,Tiêu dùng và giải trí,
373,53564,Bad,675,Trung bình,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-06-11,"Làm đẹp, spa",
374,61170,Good,707,Tốt,45000000.0,Chấp nhận,,2022-03-05,Mua hàng điện tử,2022-03-23
375,21181,Good,713,Tốt,40000000.0,Chấp nhận,,2022-09-01,Cắt giảm lãi suất,2022-09-21
376,46168,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-05-10,Thanh toán chi phí gia đình,2022-06-01
377,542,Good,700,Tốt,35000000.0,Chấp nhận,,2022-03-02,Đi du lịch,2022-03-20
378,42140,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-08-25,Thanh toán khoản vay cũ,2022-09-09
379,10726,Bad,377,Kém,,Từ chối,Điểm tín dụng thấp,2022-09-06,Mua đồ phục vụ công việcTrang trải chi phí học tập,
380,69642,Good,693,Tốt,35000000.0,Chấp nhận,,2022-05-09,Thanh toán khoản vay cũ,2022-06-05
381,92325,Good,713,Tốt,60000000.0,Chấp nhận,,2022-12-03,Mua mô tô,2022-12-23
382,40072,Good,773,Xuất sắc,55000000.0,Chấp nhận,,2022-04-05,Mở kinh doanh nhỏ,2022-04-19
383,69422,Good,713,Tốt,35000000.0,Chấp nhận,,2022-05-24,Đi du lịch,2022-06-18
384,13371,Bad,338,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-05,Mua sắm thời trang,
385,2594,Good,710,Tốt,35000000.0,Chấp nhận,,2022-11-25,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-12-13
386,36553,Good,713,Tốt,30000000.0,Chấp nhận,,2022-02-26,Đi du lịch,2022-03-21
387,84247,Good,713,Tốt,45000000.0,Chấp nhận,,2022-01-30,Mua mô tô,2022-02-20
388,12097,Good,707,Tốt,60000000.0,Chấp nhận,,2022-10-21,Thanh toán học phí,2022-11-13
389,49006,Good,717,Tốt,45000000.0,Chấp nhận,,2022-04-20,Thanh toán khoản vay cũ,2022-05-19
390,41977,Good,717,Tốt,35000000.0,Chấp nhận,,2022-12-19,Mua điện thoại/smartphone,2023-01-14
391,10532,Bad,668,Trung bình,,Từ chối,Công việc không ổn định,2022-09-18,"Chi tiêu sinh nhật, lễ tết",
392,11845,Good,693,Tốt,45000000.0,Chấp nhận,,2022-07-02,Thanh toán khoản vay cũ,2022-07-27
393,55828,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-02-26,Mua đồ trang sức,
394,24283,Bad,647,Trung bình,5000000.0,Chấp nhận,,2022-10-01,Thanh toán khoản vay cũ,2022-10-21
395,12114,Good,693,Tốt,55000000.0,Chấp nhận,,2022-05-03,Mua sắm thời trang,2022-05-21
396,11497,Good,713,Tốt,30000000.0,Chấp nhận,,2022-10-25,Mua mô tô,2022-11-13
397,8539,Good,710,Tốt,35000000.0,Chấp nhận,,2022-09-20,"Làm đẹp, spa",2022-10-08
398,73875,Good,758,Xuất sắc,85000000.0,Chấp nhận,,2022-04-30,Mua mô tô,2022-05-29
399,28395,Good,717,Tốt,35000000.0,Chấp nhận,,2022-11-06,Mua điện thoại/smartphone,2022-11-20
400,9832,Good,713,Tốt,35000000.0,Chấp nhận,,2022-04-03,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-26
401,6321,Good,710,Tốt,30000000.0,Chấp nhận,,2022-04-29,Mua đồ trang sức,2022-05-13
402,84190,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-29,Thanh toán khoản vay cũ,
403,46801,Good,713,Tốt,40000000.0,Chấp nhận,,2022-04-19,Thanh toán học phí,2022-05-13
404,99589,Good,710,Tốt,35000000.0,Chấp nhận,,2022-10-13,Thanh toán khoản vay cũ,2022-11-11
405,16014,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-10-21,Thanh toán khoản vay cũ,2022-11-06
406,37547,Good,717,Tốt,35000000.0,Chấp nhận,,2022-01-19,Sửa chữa nhà cửa,2022-02-17
407,43041,Good,713,Tốt,40000000.0,Chấp nhận,,2022-12-19,Mua điện thoại/smartphone,2023-01-15
408,78691,Good,713,Tốt,30000000.0,Chấp nhận,,2022-04-11,Đi du lịch,2022-05-10
409,48161,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-11-15,Mua mô tô,
410,69950,Good,804,Xuất sắc,75000000.0,Chấp nhận,,2022-06-12,Đi du lịch,2022-07-02
411,24059,Bad,633,Trung bình,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-01-02,Đi du lịch,
412,52431,Good,707,Tốt,35000000.0,Chấp nhận,,2022-02-27,Mua sắm thiết bị gia đình,2022-03-26
413,32392,Good,710,Tốt,45000000.0,Chấp nhận,,2022-03-13,Mua mô tô,2022-04-05
414,15471,Good,707,Tốt,45000000.0,Chấp nhận,,2022-11-17,Thanh toán học phí,2022-12-07
415,35464,Bad,633,Trung bình,5000000.0,Chấp nhận,,2022-01-31,Mua hàng điện tử,2022-02-17
416,43579,Good,693,Tốt,50000000.0,Chấp nhận,,2022-06-09,"Chi tiêu sinh nhật, lễ tết",2022-06-27
417,60327,Good,710,Tốt,30000000.0,Chấp nhận,,2022-02-27,"Chi tiêu sinh nhật, lễ tết",2022-03-13
418,2075,Bad,633,Trung bình,15000000.0,Chấp nhận,,2022-11-08,Mua đồ thể thao,2022-12-04
419,46829,Bad,609,Kém,,Từ chối,Công việc không ổn định,2022-12-21,Đi du lịch,
420,29056,Good,727,Xuất sắc,60000000.0,Chấp nhận,,2022-09-18,Mua hàng điện tử,2022-10-13
421,66550,Bad,633,Trung bình,25000000.0,Chấp nhận,,2022-11-08,Đi du lịch,2022-11-29
422,10191,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-04-24,"Chi tiêu sinh nhật, lễ tết",2022-05-21
423,50730,Bad,493,Kém,,Từ chối,Công việc không ổn định,2022-09-03,"Chi tiêu sinh nhật, lễ tết",
424,44306,Bad,532,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-09-03,Mua máy tính/laptop,
425,11713,Good,713,Tốt,40000000.0,Chấp nhận,,2022-10-06,Đi du lịch,2022-10-27
426,81255,Good,758,Xuất sắc,85000000.0,Chấp nhận,,2022-12-26,Mua đồ điện tử gia dụng,2023-01-20
427,28704,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-09-16,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-10-03
428,42743,Good,713,Tốt,50000000.0,Chấp nhận,,2022-06-10,Mua sắm thiết bị gia đình,2022-06-29
429,22307,Good,710,Tốt,40000000.0,Chấp nhận,,2022-08-11,Mua mô tô,2022-08-30
430,9206,Good,703,Tốt,40000000.0,Chấp nhận,,2022-08-05,Mua mô tô,2022-08-25
431,30440,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-09-13,"Chi tiêu sinh nhật, lễ tết",2022-10-03
432,15375,Good,713,Tốt,35000000.0,Chấp nhận,,2022-04-28,Mua sắm thiết bị gia đình,2022-05-19
433,2748,Good,696,Tốt,35000000.0,Chấp nhận,,2022-01-15,Mở kinh doanh nhỏ,2022-02-02
434,20336,Good,710,Tốt,55000000.0,Chấp nhận,,2022-11-19,Mở kinh doanh nhỏ,2022-12-16
435,1315,Bad,300,Kém,,Từ chối,Thu nhập không đủ,2022-02-06,Mua đồ điện tử gia dụng,
436,71388,Good,710,Tốt,35000000.0,Chấp nhận,,2022-06-06,Xây dựng nhà ở,2022-06-29
437,87602,Good,710,Tốt,35000000.0,Chấp nhận,,2022-05-14,Mua máy tính/laptop,2022-05-30
438,31226,Good,693,Tốt,30000000.0,Chấp nhận,,2022-08-25,Mua sắm thời trang,2022-09-10
