,customer_id,label_datetime,fraud_label,age,gender,city,occupation,education,marital_status,membership_level,customer_points,total_redeemed_points,discount_rate,has_fraud_txn,has_used_jailbreak,is_emulator,is_blacklist,aov_last_30days,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
40,11367,2022-12-28,Good,23.0,Nữ,Hồ Chí Minh,Kỹ sư phần mềm,Không có,Có 1 bé,VIP,858.0,705,0.07,False,True,True,Không,9230.682569602466,,90,191,477,480,True,1,3.0,2,6065574000,596901000,378121000.0,320090000.0,576968000,504251000,41069800,4535550,24,44,41,0.3305349826716391,Sản phẩm không như hình ảnh minh họa,9,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.9697199400337756,41,0.6,,21,0.9999953109960258,Rất ổn định,9421000,Đầu tư,Từ 300 triệu tới 1 tỷ,760000000.0,1900000000,Bất động sản thương mại,Có,,123696000,24
41,9545,2022-12-12,Good,23.0,Nam,Hà Nội,Lập trình viên,Đại học,Độc thân,VIP,634.0,125,0.07,False,,False,Không,27546.14008036964,504.0,253,261,453,978,False,2,8.0,2,7723951000,959141000,884356000.0,71134000.0,678968000,941661000,57552200,1721690,74,59,1,0.095031914898407,Sản phẩm không hoạt động đúng cách,4,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,,95,0.07,421.0,35,0.3684204840841742,Rất ổn định,4588000,,Từ 300 triệu tới 1 tỷ,817000000.0,1800000000,Bất động sản thương mại,Không,49700000.0,546324000,5
42,6999,2021-05-17,Good,29.0,Nữ,Đà Nẵng,Nhiếp ảnh gia,Đại học,Độc thân,VIP,561.0,219,0.07,False,True,False,Không,26230.158778569647,,8,179,498,883,True,15,,15,664887000,889679000,153072000.0,83240000.0,729594000,339109000,16650900,4339380,232,12,4,0.9547609304917029,Khách hàng không hài lòng với trải nghiệm mua hàng,12,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.0954451062531872,19,0.2,,47,0.0656605935173273,Tạm ổn,1009000,Kinh doanh truyền thống,Dưới 300 triệu,926000000.0,1500000000,Nhà ở chính,Không,,556008000,11
43,1186,2021-02-02,Good,28.0,Nam,Hậu Giang,Người mẫu,Không có,Độc thân,VIP,521.0,180,0.1,True,True,False,Không,10824.559912734754,575.0,173,91,89,966,True,1,,17,182662000,562143000,856793000.0,,549079000,124625000,37771400,8091170,29,97,6,0.7749860136428065,Sản phẩm giao muộn so với hẹn giao,3,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,False,0.8698555471370043,55,0.02,933.0,42,0.0582239427089514,Ổn định,1272000,,Dưới 300 triệu,824000000.0,1200000000,Nhà ở chính,Có,,293448000,19
44,9689,2021-03-23,Good,15.0,Nữ,Hà Nội,Bác sĩ,Sinh viên,Có 1 bé,VIP,806.0,289,0.1,False,False,True,Không,54801.20020337189,234.0,199,118,277,187,False,1,20.0,17,5415522000,368532000,120703000.0,855225000.0,690801000,340853000,36151500,1357920,276,50,20,0.4344875662505695,Sản phẩm không hoạt động đúng cách,12,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,True,0.8460634165214852,91,0.17,572.0,39,0.2781306650310075,Tạm ổn,4603000,,Trên 3 tỷ,747000000.0,1500000000,Bất động sản thương mại,,9500000.0,180936000,6
45,14624,2021-12-02,Good,,,Hồ Chí Minh,Lập trình viên,Đại học,Độc thân,VIP,513.0,90,0.05,True,,False,Không,6669.805321068035,881.0,192,23,181,584,True,2,12.0,12,4121704000,62586000,644324000.0,441497000.0,943529000,277057000,56060000,8842840,253,23,4,0.0279484785569953,Sản phẩm không như hình ảnh minh họa,8,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,,13,0.38,66.0,49,0.9934357952933174,Rất ổn định,6729000,Đầu tư,Dưới 300 triệu,780000000.0,1500000000,Nhà ở chính,Không,46700000.0,433788000,15
46,4965,2021-09-13,Good,,Nam,Hồ Chí Minh,Giám đốc,Đại học,Có gia đình,VIP,512.0,343,0.1,False,True,True,Không,533.3896167601604,685.0,190,80,453,55,True,0,,18,6283471000,266559000,549488000.0,98670000.0,546561000,427186000,47817000,8978000,106,93,1,0.908618315104296,Vấn đề khác,6,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.4430831321038712,57,0.84,,39,0.2087106457517106,Tạm ổn,8992000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,967000000.0,1100000000,Bất động sản thương mại,Có,27600000.0,593304000,2
47,1101,2022-03-18,Good,27.0,Nam,Đồng Nai,Ca sĩ,Sinh viên,Độc thân,VIP,780.0,208,0.1,True,True,True,Không,73801.56841807031,,261,87,224,771,False,23,,14,3567570000,486083000,835396000.0,359342000.0,100657000,696442000,35458900,4834970,20,21,5,0.4308541627321037,Vấn đề khác,2,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Điểm thanh toán tự động,False,0.1504039567679936,28,0.66,902.0,42,0.0028241351157014,Ổn định,1851000,Kinh doanh online,Dưới 300 triệu,339000000.0,600000000,Bất động sản thương mại,Không,29500000.0,517620000,14
48,8943,2022-04-09,Good,25.0,Nam,Hà Nội,Ca sĩ,Sinh viên,Độc thân,VIP,,210,0.1,True,,False,Không,27419.650592661448,755.0,327,38,532,691,True,2,4.0,16,7702395000,601769000,121515000.0,716566000.0,851248000,899343000,4757000,2292560,153,26,5,0.9654642181590438,Sản phẩm không như hình ảnh minh họa,6,Vấn đề khác,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.4060711741489171,46,0.81,243.0,38,0.8918804492230288,Ổn định,8618000,Đầu tư,Trên 1 tỷ,451000000.0,1900000000,Đất đai,Có,,385596000,9
49,3758,2021-12-24,Good,22.0,Nam,Tiền Giang,Kỹ sư phần mềm,Đại học,Độc thân,VIP,782.0,414,0.07,True,False,False,Không,73913.26417483983,501.0,22,106,217,600,True,0,15.0,16,6171869000,273693000,85062000.0,840778000.0,42108000,257760000,7521500,3640060,22,68,8,0.5747209068160068,Sản phẩm không hoạt động đúng cách,15,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,True,0.190022148316676,56,0.53,,42,0.0954908960627622,Ổn định,8616000,Đầu tư,Từ 300 triệu tới 1 tỷ,,1100000000,Căn hộ/Chung cư,Không,,418272000,12
50,3140,2022-09-22,Good,19.0,Nữ,Đà Nẵng,Designer,Đi làm,Độc thân,VIP,875.0,634,0.05,False,True,True,Không,4571.776951411033,551.0,254,161,318,91,False,22,13.0,5,7998261000,904331000,598634000.0,547740000.0,696265000,923803000,28483200,8049870,239,60,8,0.2263699774930232,Sản phẩm không hoạt động đúng cách,1,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,True,0.3474437691916827,24,0.38,366.0,47,0.8974597319920855,Rất ổn định,3060000,Đầu tư,Trên 3 tỷ,837000000.0,700000000,Đất đai,Không,10300000.0,263316000,5
51,10366,2022-07-24,Good,,Nam,Bà Rịa - Vũng Tàu,Nhân viên,Sinh viên,Có 1 bé,VIP,774.0,538,0.05,True,False,False,Không,,,360,263,552,414,True,5,4.0,10,1323064000,208975000,391526000.0,753742000.0,515324000,397098000,20601900,8025200,132,11,62,0.0833708486715734,Vấn đề khác,4,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,True,0.8132031915493131,87,0.24,5.0,23,0.3607633648550151,Thất thường,3068000,Cho thuê,Dưới 300 triệu,479000000.0,600000000,Căn hộ/Chung cư,Có,10100000.0,200232000,11
52,3757,2021-01-30,Good,27.0,Nam,Hồ Chí Minh,Kiến trúc sư,Trung học phổ thông,Độc thân,VIP,,203,0.07,False,False,True,Không,94493.51775884244,614.0,277,181,359,626,False,3,19.0,11,8247053000,577886000,209651000.0,695757000.0,207442000,662817000,95424100,3895830,66,91,3,0.4236929138011158,Sản phẩm không như hình ảnh minh họa,1,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.1765665129594644,47,0.2,670.0,25,0.3691163797679765,Ổn định,196000,Đầu tư,Từ 300 triệu tới 1 tỷ,886000000.0,1300000000,Căn hộ/Chung cư,Có,,322200000,13
53,10060,2022-04-05,Good,14.0,Nam,Hà Nội,Giáo viên,Đi làm,Độc thân,VIP,959.0,755,0.1,True,True,False,Không,69801.16318487235,388.0,265,162,218,17,True,2,8.0,12,9718602000,533721000,146230000.0,597289000.0,409535000,78962000,82845900,5264550,229,12,5,0.567009594160023,Sản phẩm không như hình ảnh minh họa,9,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.0683438507282873,19,0.16,627.0,22,0.024868668806425,Thất thường,610000,,Trên 3 tỷ,856000000.0,1400000000,Căn hộ/Chung cư,Không,25800000.0,575232000,3
54,852,2021-04-07,Good,25.0,Nam,Cần Thơ,Ca sĩ,Đi làm,Độc thân,VIP,,4,0.05,True,,False,Không,33458.2395169952,834.0,142,156,39,528,True,2,16.0,5,7511905000,179400000,854345000.0,261944000.0,924885000,403043000,89474700,9038550,217,63,1,0.4796259345451238,Sản phẩm không như hình ảnh minh họa,8,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Cửa hàng trực tiếp,True,0.1529247931198407,80,0.89,,1,0.7410988336244885,Ổn định,3383000,,Từ 300 triệu tới 1 tỷ,941000000.0,1300000000,Căn hộ/Chung cư,Không,,171720000,9
55,379,2021-11-29,Good,33.0,Nam,Yên Bái,Giám đốc,Sinh viên,Độc thân,VIP,909.0,119,0.1,True,,False,Không,,221.0,206,147,524,942,False,23,10.0,13,1567782000,428181000,550255000.0,585455000.0,145558000,911810000,58232000,3154530,89,31,4,0.0739399405890779,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.9814944565552888,28,0.93,743.0,20,0.0675110840402715,Ổn định,5764000,,Trên 1 tỷ,637000000.0,1700000000,Đất đai,Không,,19092000,15
56,2157,2021-01-16,Good,36.0,Nữ,Hồ Chí Minh,Kỹ sư,Đại học,Độc thân,VIP,784.0,462,0.07,True,True,False,Không,86767.68476186333,555.0,168,133,425,567,True,23,17.0,16,4392578000,161227000,,651837000.0,917811000,680392000,93547600,8210740,121,33,54,0.932138732737076,Sản phẩm giao muộn so với hẹn giao,9,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,False,0.5548041983988858,14,0.51,,25,0.6955144380349938,Rất ổn định,7668000,Cho thuê,Trên 3 tỷ,815000000.0,1200000000,Căn hộ/Chung cư,Có,,529260000,21
57,8115,2022-01-10,Good,29.0,Nam,Hà Nội,Giám đốc,Đại học,Độc thân,VIP,862.0,684,0.07,False,False,True,Không,54082.51813473357,837.0,268,154,461,981,True,3,19.0,14,5666695000,323644000,558059000.0,658128000.0,948280000,406266000,84099300,9415030,182,38,2,0.2494938306971731,Sản phẩm không như hình ảnh minh họa,14,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.1517520009157889,69,0.73,407.0,19,0.2398072867734855,Tạm ổn,7099000,,Từ 300 triệu tới 1 tỷ,763000000.0,1300000000,Nhà ở chính,Không,,179928000,11
58,11449,2021-04-17,Good,,Nam,Lạng Sơn,Nhân viên,Đại học,Độc thân,VIP,821.0,382,0.07,False,True,True,Không,48785.85468659611,,39,195,376,506,False,9,20.0,5,7539020000,904930000,722860000.0,320742000.0,730098000,946314000,16180300,6370260,75,88,5,0.2482709601063781,Sản phẩm không hoạt động đúng cách,5,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.6771314220373781,31,0.7,43.0,46,0.2610079214433201,Ổn định,6808000,,Trên 1 tỷ,935000000.0,700000000,Nhà ở chính,Không,11500000.0,569256000,15
59,5434,2022-09-08,Good,28.0,Khác,Đà Nẵng,Nhân viên,Đại học,Độc thân,VIP,,239,0.05,True,False,True,Không,91422.23377377614,895.0,41,157,136,196,True,13,15.0,1,3888862000,345308000,220054000.0,299941000.0,518356000,956492000,73491400,8141260,36,21,8,0.1095449565932893,Vấn đề khác,2,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,False,0.4353827667121187,86,0.73,329.0,22,0.2564193238994833,Ổn định,3061000,,Trên 3 tỷ,548000000.0,1900000000,Căn hộ/Chung cư,Không,,116688000,16
60,6526,2022-10-26,Good,,Nữ,Hồ Chí Minh,Kiến trúc sư,Sinh viên,Đã kết hôn,VIP,514.0,252,0.1,True,False,False,Không,34657.28460932366,495.0,238,272,47,683,True,1,4.0,14,6162772000,568373000,751568000.0,,36857000,937552000,78123800,5988970,77,85,13,0.4568925223227708,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.1559636774718218,65,0.39,621.0,21,0.04651543254284,Ổn định,6251000,,Dưới 300 triệu,,1200000000,Căn hộ/Chung cư,Không,44800000.0,542640000,13
61,5595,2021-01-05,Good,,Nữ,Trà Vinh,Nhân viên,Sinh viên,Độc thân,VIP,924.0,502,0.1,True,False,False,Không,51333.45764026696,638.0,339,43,153,958,True,4,,13,6330975000,137406000,193903000.0,192654000.0,636812000,965557000,86236100,4652850,75,45,1,0.8580379341645127,Vấn đề khác,12,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,0.0564826511045105,80,0.66,566.0,10,0.5082306363091321,Ổn định,6882000,Kinh doanh truyền thống,Dưới 300 triệu,703000000.0,1600000000,Đất đai,Không,32900000.0,102396000,5
62,10131,2022-04-29,Good,21.0,Nam,Hà Nội,Giám đốc,Trung học phổ thông,Đã kết hôn,VIP,637.0,154,0.1,True,False,False,Không,26993.823968448192,420.0,351,94,286,242,True,23,4.0,11,922519000,689804000,583200000.0,,543707000,292312000,26288500,5909320,85,39,1,0.6503365643572321,Sản phẩm không đáp ứng yêu cầu của khách hàng,9,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,,24,0.36,232.0,15,0.2451678945567645,Rất ổn định,6467000,,Trên 3 tỷ,998000000.0,100000000,Bất động sản thương mại,Có,,268560000,8
63,10308,2022-03-20,Bad,55.0,,Cần Thơ,Kỹ sư phần mềm,Đi làm,Đã kết hôn,VIP,,251,0.1,False,True,False,Không,,20.0,258,269,447,519,True,1,,19,8065592000,297757000,874539000.0,,41582000,29803000,83398800,8503220,154,44,67,0.47453718695748,Vấn đề khác,10,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,False,0.4698608542458806,97,0.71,626.0,45,0.9377715916538084,Thất thường,8480000,Freelancer,Trên 1 tỷ,4000000.0,900000000,Căn hộ/Chung cư,Không,12100000.0,365340000,21
64,13657,2022-12-13,Good,37.0,Nữ,Hà Nội,Kỹ sư,Đi làm,Có 1 bé,VIP,,353,0.1,True,False,False,Không,38544.83692320394,740.0,278,127,444,339,True,4,,17,1830177000,892525000,490721000.0,465521000.0,641808000,989245000,63516800,911370,120,19,51,0.2730789578966909,Dịch vụ không chuyên nghiệp,13,Sản phẩm bị hỏng trong quá trình vận chuyển,Thẻ tín dụng,Cửa hàng trực tiếp,True,0.729017895548647,88,0.75,,33,0.4381285983995576,Thất thường,1473000,Kinh doanh online,Trên 3 tỷ,987000000.0,900000000,Bất động sản thương mại,Không,33800000.0,444324000,10
65,13701,2022-03-20,Good,32.0,Khác,Bình Dương,Người mẫu,Thạc sĩ,Đã kết hôn,VIP,896.0,22,0.07,False,,False,Không,,,138,167,241,820,True,0,7.0,12,4010569000,839787000,,,242567000,48117000,19068500,5365800,283,88,5,0.5041683021848524,Sản phẩm giao muộn so với hẹn giao,14,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.251362140895554,14,0.72,740.0,20,0.0296440143322739,Tạm ổn,7970000,Đầu tư,Trên 1 tỷ,503000000.0,400000000,Bất động sản thương mại,Không,26500000.0,407796000,19
66,1633,2021-08-27,Good,57.0,,Hồ Chí Minh,Lập trình viên,Thạc sĩ,Đã kết hôn,VIP,629.0,472,0.07,False,False,False,Không,49089.48312480851,749.0,46,211,277,835,False,16,3.0,3,9663009000,735335000,692864000.0,874705000.0,78397000,130151000,56016400,8251250,51,20,8,0.1011834178252801,Sản phẩm không đáp ứng yêu cầu của khách hàng,6,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.612737055921037,22,0.66,728.0,25,0.5932523733694669,Ổn định,5883000,,Dưới 300 triệu,759000000.0,1400000000,Đất đai,Không,,92928000,11
67,11792,2021-08-09,Good,23.0,Nữ,Bình Dương,Kỹ sư phần mềm,Sinh viên,Độc thân,VIP,743.0,26,0.1,False,False,True,Không,74310.64624925719,,244,246,123,193,False,1,,19,6659709000,965781000,75060000.0,67967000.0,691628000,756128000,13308200,3132360,63,49,9,0.5938349781398882,Vấn đề khác,3,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.9499642687146268,73,0.91,,23,0.1854360388016526,Thất thường,9074000,Đầu tư,Từ 300 triệu tới 1 tỷ,770000000.0,600000000,Đất đai,Có,3800000.0,121320000,3
68,11047,2022-06-07,Good,48.0,Nữ,Bình Dương,Nhiếp ảnh gia,Đại học,Đã kết hôn,VIP,,619,0.07,False,,False,Không,61478.196495606666,882.0,88,198,548,253,False,0,,11,1715785000,264367000,368805000.0,192626000.0,441043000,417457000,45957200,9907730,212,58,13,0.8415721967585799,Khách hàng không hài lòng với trải nghiệm mua hàng,13,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,0.0941973975089331,92,0.65,938.0,42,0.7627411175900934,Tạm ổn,6616000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,422000000.0,1900000000,Nhà ở chính,Không,,333156000,12
69,2020,2021-04-30,Good,27.0,,Hà Giang,Lập trình viên,Đi làm,Độc thân,VIP,,315,0.07,False,False,False,Không,49746.473865770255,,172,25,78,527,True,4,1.0,2,8626533000,500376000,993873000.0,476873000.0,928742000,638016000,42967600,5220510,263,97,16,0.8283781601632801,Vấn đề khác,2,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,0.7063308045457638,76,0.34,819.0,26,0.0425278896916149,Tạm ổn,9393000,Cho thuê,Từ 300 triệu tới 1 tỷ,892000000.0,1800000000,Bất động sản thương mại,Không,4400000.0,359796000,18
70,12213,2022-03-23,Good,27.0,Nam,Hà Nội,Kỹ sư,Sinh viên,Độc thân,VIP,540.0,7,0.1,False,False,False,Không,,770.0,224,118,22,758,True,23,14.0,5,1888774000,866048000,578484000.0,,212009000,157346000,44405600,7867640,14,34,10,0.8921089991059361,Sản phẩm không như hình ảnh minh họa,8,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.7768177324758523,94,0.26,642.0,39,0.3304146565305085,Thất thường,3353000,,Trên 3 tỷ,849000000.0,1500000000,Đất đai,Không,17400000.0,47592000,22
71,4996,2021-05-15,Good,,Nữ,Cần Thơ,Giám đốc,Sinh viên,Độc thân,VIP,797.0,614,0.05,True,False,False,Không,23744.258372898163,669.0,195,5,194,50,False,5,,8,6818285000,427076000,583702000.0,,915396000,169180000,73430100,7959790,275,78,2,0.0008044342229844,Sản phẩm giao muộn so với hẹn giao,9,Sản phẩm gửi sai,Thẻ tín dụng,Điểm thanh toán tự động,True,0.6925508475580959,67,0.21,615.0,24,0.3503121715765704,Tạm ổn,9246000,Kinh doanh truyền thống,Dưới 300 triệu,586000000.0,1600000000,Bất động sản thương mại,Không,37600000.0,129000000,8
