,customer_id,income_date,income_category,income_source,amount,tax_amount,currency,frequency,description,annual_income_category,bank
132,2876,2015-01-07,Lương,Kinh doanh,21080.97,9334.18,USD,Hàng tháng,End too movie shoulder political. Follow large word project almost really environmental.,Dưới 300 triệu,"Charge explain against. Eye long huge.
Store over mean cultural."
133,2605,2013-08-18,Đầu tư,Bất động sản,22756.96,12093.81,VND,Hàng năm,Activity color site. Interesting thing well tree at hope door.,Dưới 300 triệu,Out much write quickly entire spring. Also economic growth note once.
134,2887,2014-11-30,Kinh doanh,Bất động sản,16304.84,14179.01,VND,Hàng năm,Event ground letter two western. Middle financial join physical thing lead coach.,Dưới 300 triệu,Nor chance land local sort increase top. Prevent list among rule scientist rule wind.
135,2744,2023-04-13,Lương,Đầu tư,15182.76,5207.0,EUR,Hàng năm,Happy event good. Able threat everybody whole price another.,Dưới 300 triệu,Civil family soldier compare. State find pretty. Per arrive hear.
136,2527,2018-11-23,Bất động sản,Lương,15093.58,27067.42,EUR,Hàng năm,Seem happy as within magazine. Among economy oil.,Dưới 300 triệu,Worry wrong various hotel. Represent pick heavy really ground art control.
137,2042,2023-01-20,Đầu tư,Bất động sản,5160.03,29013.05,EUR,Hàng tháng,Home final happy on account itself happy raise. Evening task remember party black consumer.,Dưới 300 triệu,Likely near billion more memory wear suggest. Material cut likely me.
138,2554,2018-08-14,Lương,Đầu tư,17812.3,29848.31,USD,Hàng năm,Than sometimes break treat effect when which. Able least pass watch teacher.,Dưới 300 triệu,Final during area wrong specific. Different easy short south. She return artist among check.
139,2539,2019-02-03,Bất động sản,Bất động sản,20069.23,19526.49,USD,Hàng năm,Land item push whose subject summer. Key join score social. Dark opportunity fill region customer.,Dưới 300 triệu,Figure candidate law subject. Challenge before type recent. Point own film it.
140,2135,2016-04-19,Bất động sản,Kinh doanh,18749.86,29414.49,VND,Hàng năm,Election pressure machine in white again ever. Movement situation allow simple international lead.,Dưới 300 triệu,"Others end energy nothing. Again about those part.
Imagine fire add wish middle."
141,2652,2014-11-04,Lương,Bất động sản,23403.38,19147.71,USD,Hàng năm,Hotel nothing prepare both cause or model interest. Wife concern when employee. Low speak too.,Dưới 300 triệu,Us trip understand strategy medical wall operation. Go property manager trade.
142,2412,2018-11-14,Đầu tư,Lương,27468.7,28129.09,VND,Hàng năm,Study decade perhaps day. From what anyone last.,Dưới 300 triệu,Such general force building. Thus paper indeed win. Open ago participant someone public.
143,2276,2017-09-16,Bất động sản,Đầu tư,24897.69,14315.83,EUR,Hàng năm,Hair citizen writer many force clearly. Against wait will entire economy.,Dưới 300 triệu,Summer live high board decide soldier. Owner hair risk girl. House exactly girl event.
144,2788,2017-12-04,Đầu tư,Bất động sản,16403.71,7912.74,USD,Hàng tháng,Week economy owner across significant.,Dưới 300 triệu,Fund agency cup couple success major condition. Public address low trouble get lay strategy.
145,2426,2018-07-27,Kinh doanh,Lương,29875.12,25351.32,USD,Hàng tháng,Bad scientist mean describe say. Property unit sign dream. How outside fly then light.,Dưới 300 triệu,Vote writer force receive writer. Behavior goal tonight four.
146,2604,2015-06-04,Đầu tư,Bất động sản,11448.02,17844.71,EUR,Hàng năm,Center food above. Way edge ago range.,Dưới 300 triệu,Practice need why heart. Theory attention note kitchen card watch even control.
147,2708,2020-05-29,Đầu tư,Bất động sản,13397.59,27849.27,VND,Hàng năm,These job natural. Eat prevent produce offer. Feel her truth land people soldier.,Dưới 300 triệu,Later business short past program everything. Whom tell course identify.
148,2973,2017-04-25,Bất động sản,Bất động sản,7284.43,8236.75,VND,Hàng tháng,Measure what time become between. Position feeling yourself born.,Dưới 300 triệu,Paper together sea positive improve century. Choose church miss without how.
149,2748,2016-07-20,Lương,Lương,11330.59,16994.68,VND,Hàng năm,Allow owner forward possible. Rate contain here theory area song.,Dưới 300 triệu,Magazine ball choose a seek phone edge.
150,2666,2014-04-09,Kinh doanh,Lương,7229.05,20297.3,VND,Hàng tháng,Kind hear road step create item. It dream center heart wind.,Dưới 300 triệu,Share smile line else our whatever. Forward trip leader imagine out game story.
151,2548,2016-07-28,Bất động sản,Đầu tư,6175.87,21289.75,VND,Hàng năm,Else sea material notice nice kind nor capital. Behavior force space war as.,Dưới 300 triệu,Most treatment exist clear if. Level choose environment sound.
152,2855,2020-07-28,Lương,Đầu tư,22113.86,9476.04,EUR,Hàng tháng,Tough energy begin yet account law value. Us firm stop another entire image.,Dưới 300 triệu,Half responsibility often there admit total. Nor stand purpose character.
153,2806,2018-05-09,Kinh doanh,Lương,26659.93,8094.71,USD,Hàng năm,Impact consumer quickly finally better. Thousand discussion ever with majority kid necessary.,Dưới 300 triệu,Nor any see stage for investment.
154,2699,2015-06-28,Bất động sản,Bất động sản,7903.93,26346.92,VND,Hàng tháng,Remain pick southern leave. Treat information tell production.,Dưới 300 triệu,Enjoy nice speak series side anyone television. Foreign expect exist letter.
155,2396,2020-03-21,Kinh doanh,Kinh doanh,18018.57,15415.1,EUR,Hàng năm,"Next music until represent weight. Spring campaign gas then.
Whom TV hundred truth go.",Dưới 300 triệu,Health present memory seem else something five. Compare central create cup leg car million.
156,2890,2021-12-15,Bất động sản,Kinh doanh,24717.79,20588.92,USD,Hàng tháng,Contain seat most true old her. Agree whom prepare under condition.,Dưới 300 triệu,Plan across million. Job program here wonder more blue free live.
157,2009,2017-11-12,Đầu tư,Đầu tư,6410.97,20636.3,USD,Hàng tháng,Identify class PM ready general against. Along art suddenly.,Dưới 300 triệu,Stage account view hear. Available once stay leader recently region garden husband.
158,2235,2021-03-13,Đầu tư,Đầu tư,22656.54,15291.08,VND,Hàng năm,Including all me movement news face listen. Indicate after behavior.,Dưới 300 triệu,South our support community. Professional real protect.
159,2200,2022-11-11,Bất động sản,Lương,18319.5,20224.52,VND,Hàng năm,Business past wear see power. Unit area right up. Later appear under key build shake high.,Dưới 300 triệu,Real think worry successful page carry within. Side explain gun push southern bank.
160,2277,2019-08-01,Đầu tư,Bất động sản,22385.57,11676.43,VND,Hàng năm,Mission affect attention record. Subject federal difficult standard.,Dưới 300 triệu,Current property prevent any bed. Black role issue economic seem.
161,2377,2021-08-16,Bất động sản,Kinh doanh,13459.87,20143.3,VND,Hàng năm,Yeah they style partner worry test. City take herself wide economy measure knowledge thing.,Dưới 300 triệu,Specific many lead activity go by. Matter international work indicate reason between community.
162,2548,2015-08-02,Kinh doanh,Lương,17598.66,18212.04,VND,Hàng tháng,Hour price more fine final prevent. Bring remember tell position wide authority finally.,Dưới 300 triệu,Agency fear machine ok have. Defense drug cause society whatever source us money.
163,2323,2018-08-22,Bất động sản,Bất động sản,13251.04,8198.06,VND,Hàng năm,Prove tell forget. Guess when or off. Who tend discussion some single feeling.,Dưới 300 triệu,Next than media stuff stock identify forget. Pay environment check right southern.
164,2231,2021-12-14,Lương,Lương,19076.81,22119.17,VND,Hàng tháng,Material check base break others. Usually including economy option resource.,Dưới 300 triệu,Wide maybe and result guess responsibility.
165,2516,2019-10-06,Đầu tư,Bất động sản,13191.02,24344.73,USD,Hàng tháng,Either real job owner town continue ready. But American lead own boy food.,Dưới 300 triệu,Foot situation candidate network total society. Return great price.
166,2087,2016-10-14,Kinh doanh,Đầu tư,22017.26,29624.8,USD,Hàng năm,Piece budget charge that attorney either. Fast movement ago short speech.,Dưới 300 triệu,Network yeah share away this. Affect avoid including Mrs everyone want.
167,2616,2015-06-18,Bất động sản,Lương,8041.41,13675.58,VND,Hàng năm,Admit become we receive part choose. Look quality record.,Dưới 300 triệu,Personal consumer much both almost. Attack talk use together attention. Whether fire good paper.
168,2921,2014-04-29,Kinh doanh,Lương,13675.04,7295.5,VND,Hàng năm,Glass base cut member home. Book possible author beautiful kid news. Until list stuff small per as.,Dưới 300 triệu,Fact then according wife song. Try do behind. Economy notice their seek really answer.
169,2325,2017-05-11,Kinh doanh,Đầu tư,18240.67,14043.92,VND,Hàng tháng,Speech choose fund significant claim through. Project second marriage travel attorney.,Dưới 300 triệu,Capital myself life his. It region Republican finally friend method. Artist dark return paper.
170,2948,2020-09-24,Bất động sản,Đầu tư,28342.64,20959.45,VND,Hàng tháng,Shake across risk social sit option. Though word population billion deep case threat.,Dưới 300 triệu,Arm service five action live article. Much they edge. Rest worker season account.
171,2696,2016-10-20,Đầu tư,Đầu tư,5199.07,27204.8,VND,Hàng năm,Dark without movement somebody whether themselves open away.,Dưới 300 triệu,Then body expert despite agency. More sing professional learn.
172,2946,2023-04-26,Kinh doanh,Đầu tư,15129.07,21975.07,EUR,Hàng năm,Choice leader from face. Agent deep very gun.,Dưới 300 triệu,Never reality voice research determine. Tell fund cover system.
173,2578,2017-12-09,Bất động sản,Bất động sản,12527.38,10484.81,USD,Hàng tháng,Current late man total machine light model price. Nice lot whether church.,Dưới 300 triệu,Over official campaign focus. Season picture other lead.
174,2056,2019-06-09,Lương,Kinh doanh,11014.54,27430.8,USD,Hàng tháng,Under service last operation seem. Condition old those computer.,Dưới 300 triệu,Child four suffer Mr before. Unit very opportunity. Challenge author spend day.
175,2257,2014-08-05,Đầu tư,Đầu tư,16830.85,15082.19,VND,Hàng năm,Example loss language hear. Point station song open pattern. Build mind real within.,Dưới 300 triệu,Who environmental peace person. Before interview common down attorney air develop.
176,2071,2016-12-23,Đầu tư,Lương,20476.14,16137.17,VND,Hàng tháng,Security same suffer part people degree debate.,Dưới 300 triệu,Six beat character room. Around woman name also forward. Hope they radio hair response account.
177,2077,2022-07-05,Kinh doanh,Kinh doanh,17101.79,25024.86,USD,Hàng năm,Animal about make direction miss. Conference night reflect prove. Ok natural tough instead.,Dưới 300 triệu,Serve face nearly work nation able note memory. Each develop allow middle draw student protect.
178,2910,2018-11-11,Đầu tư,Kinh doanh,8890.11,24877.89,USD,Hàng năm,Should rest say bag. Even responsibility heavy state machine toward.,Dưới 300 triệu,Yard space bank southern cell suffer.
179,2121,2023-02-01,Kinh doanh,Đầu tư,12382.31,22173.87,EUR,Hàng tháng,Modern suggest both culture fall election day management. Most during floor cup.,Dưới 300 triệu,As answer total more. Travel law draw garden.
180,2551,2019-11-25,Lương,Kinh doanh,14487.66,19047.84,VND,Hàng năm,Scientist least audience manage toward listen. Town price most box out report church rather.,Dưới 300 triệu,Because him worker place. Nothing maybe structure because hand result capital.
181,2032,2020-09-03,Bất động sản,Bất động sản,11901.57,14253.6,USD,Hàng năm,Television black show place issue best score. Eye student low cover daughter consumer need.,Dưới 300 triệu,Turn environment product position Mr.
