,customer_id,credit_label,credit_rating,credit_score,approval_status,reject_reason,credit_limit,application_date,application_reason,disbursement_date
240,85927,Good,Tốt,707,Chấp nhận,,30000000.0,2022-06-06,"Chi tiêu sinh nhật, lễ tết",2022-07-03
241,81336,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-01-03,Mua sắm thời trang,2022-02-01
242,2915,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-11-13,Mua sắm thời trang,2022-12-01
243,97205,Good,Tốt,690,Chấp nhận,,30000000.0,2022-12-06,Mua mô tô,2022-12-25
244,5471,Good,Tốt,713,Chấp nhận,,35000000.0,2022-12-17,Mua sắm thời trang,2023-01-10
245,94091,Good,Tốt,703,Chấp nhận,,30000000.0,2022-08-04,Thanh toán khoản vay cũ,2022-08-27
246,24991,Good,Tốt,710,Chấp nhận,,30000000.0,2022-10-10,Thanh toán khoản vay cũ,2022-11-04
247,50371,Bad,Kém,416,Từ chối,Quá nhiều khoản vay,,2022-05-16,Mua đồ phục vụ công việcTrang trải chi phí học tập,
248,92901,Good,Tốt,710,Chấp nhận,,40000000.0,2022-08-24,Thanh toán học phí,2022-09-12
249,42083,Good,Tốt,717,Chấp nhận,,40000000.0,2022-06-09,"Chi tiêu sinh nhật, lễ tết",2022-06-23
250,85408,Good,Tốt,710,Chấp nhận,,50000000.0,2022-08-10,Đi du lịch,2022-08-26
251,18865,Good,Tốt,703,Chấp nhận,,45000000.0,2022-08-14,Sửa chữa nhà cửa,2022-09-04
252,53157,Good,Tốt,713,Chấp nhận,,50000000.0,2022-07-07,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-08-04
253,2641,Good,Tốt,707,Chấp nhận,,45000000.0,2022-03-24,Mở kinh doanh nhỏ,2022-04-18
254,61835,Good,Tốt,710,Chấp nhận,,30000000.0,2022-01-22,Mua điện thoại/smartphone,2022-02-06
255,12739,Good,Tốt,710,Chấp nhận,,30000000.0,2022-02-22,Mua sắm thời trang,2022-03-13
256,5045,Good,Tốt,693,Chấp nhận,,60000000.0,2022-10-08,Mở kinh doanh nhỏ,2022-11-03
257,34128,Good,Tốt,707,Chấp nhận,,40000000.0,2022-02-19,Thanh toán khoản vay cũ,2022-03-08
258,75467,Good,Tốt,693,Chấp nhận,,35000000.0,2022-07-21,Mua đồ trang sức,2022-08-11
259,50234,Good,Tốt,696,Chấp nhận,,45000000.0,2022-05-30,Mua sắm thiết bị gia đình,2022-06-27
260,68436,Good,Tốt,707,Chấp nhận,,50000000.0,2022-02-19,Mua mô tô,2022-03-13
261,32277,Good,Tốt,710,Chấp nhận,,45000000.0,2022-06-17,Mở kinh doanh nhỏ,2022-07-01
262,62233,Good,Tốt,710,Chấp nhận,,30000000.0,2022-01-13,Mua hàng điện tử,2022-01-27
263,28266,Good,Tốt,693,Chấp nhận,,30000000.0,2022-01-21,Mua máy tính/laptop,2022-02-12
264,31229,Good,Tốt,710,Chấp nhận,,50000000.0,2022-08-24,"Chi tiêu sinh nhật, lễ tết",2022-09-12
265,55225,Good,Tốt,703,Chấp nhận,,35000000.0,2022-03-29,Tiêu dùng và giải trí,2022-04-26
266,59553,Good,Tốt,710,Chấp nhận,,45000000.0,2022-07-09,"Làm đẹp, spa",2022-07-31
267,24657,Good,Tốt,713,Chấp nhận,,35000000.0,2022-07-05,Thanh toán học phí,2022-08-03
268,79387,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-16,Mua máy tính/laptop,2022-10-13
269,18930,Good,Tốt,713,Chấp nhận,,35000000.0,2022-04-14,Thanh toán học phí,2022-05-04
270,36976,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-11-16,Thêm vốn kinh doanh,2022-12-09
271,54275,Good,Tốt,707,Chấp nhận,,35000000.0,2022-04-05,Đi du lịch,2022-04-27
272,77209,Good,Tốt,693,Chấp nhận,,35000000.0,2022-01-29,Thanh toán khoản vay cũ,2022-02-14
273,46794,Good,Tốt,713,Chấp nhận,,35000000.0,2022-04-17,Mua đồ thể thao,2022-05-15
274,37828,Good,Tốt,707,Chấp nhận,,60000000.0,2022-10-02,Mua đồ trang sức,2022-10-24
275,29841,Good,Tốt,693,Chấp nhận,,45000000.0,2022-01-18,Mua hàng điện tử,2022-02-10
276,34117,Good,Tốt,696,Chấp nhận,,30000000.0,2022-05-21,Đi du lịch,2022-06-10
277,65514,Good,Tốt,693,Chấp nhận,,35000000.0,2022-10-20,Thanh toán học phí,2022-11-03
278,9736,Good,Tốt,710,Chấp nhận,,65000000.0,2022-06-11,Mua đồ điện tử gia dụng,2022-07-01
279,89622,Good,Tốt,696,Chấp nhận,,55000000.0,2022-04-12,Mua đồ thể thao,2022-04-30
280,49304,Good,Tốt,717,Chấp nhận,,45000000.0,2022-04-26,Mua hàng điện tử,2022-05-23
281,42081,Good,Tốt,696,Chấp nhận,,40000000.0,2022-08-12,Mua đồ điện tử gia dụng,2022-08-30
282,68743,Good,Tốt,713,Chấp nhận,,35000000.0,2022-06-17,Đi du lịch,2022-07-13
283,67301,Good,Tốt,710,Chấp nhận,,70000000.0,2022-05-16,Đi du lịch,2022-06-07
284,96838,Bad,Kém,532,Từ chối,Điểm tín dụng thấp,,2022-07-20,Thanh toán khoản vay cũ,
285,31318,Good,Tốt,710,Chấp nhận,,40000000.0,2022-10-09,Mua mô tô,2022-11-05
286,75939,Good,Tốt,696,Chấp nhận,,35000000.0,2022-12-29,Đi du lịch,2023-01-18
287,88982,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-29,Đi du lịch,2022-06-13
288,62315,Good,Tốt,693,Chấp nhận,,40000000.0,2022-05-22,Mua đồ trang sức,2022-06-07
289,55644,Good,Tốt,693,Chấp nhận,,55000000.0,2022-06-08,Thanh toán khoản vay cũ,2022-07-04
290,98008,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-27,Đi du lịch,2023-01-21
291,18631,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-06-17,Sửa chữa nhà cửa,2022-07-04
292,70246,Good,Tốt,696,Chấp nhận,,35000000.0,2022-05-09,Đi du lịch,2022-06-05
293,7908,Good,Tốt,693,Chấp nhận,,45000000.0,2022-05-26,Sửa chữa nhà cửa,2022-06-09
294,98206,Good,Tốt,713,Chấp nhận,,55000000.0,2022-03-10,Thanh toán chi phí gia đình,2022-03-29
295,28556,Good,Tốt,713,Chấp nhận,,50000000.0,2022-08-07,Mua sắm thời trang,2022-08-25
296,69732,Good,Tốt,707,Chấp nhận,,45000000.0,2022-11-11,Đi du lịch,2022-11-25
297,28702,Good,Tốt,710,Chấp nhận,,35000000.0,2022-11-12,"Chi tiêu sinh nhật, lễ tết",2022-12-02
298,69149,Good,Tốt,713,Chấp nhận,,30000000.0,2022-04-21,Mua hàng điện tử,2022-05-18
299,61788,Good,Tốt,703,Chấp nhận,,45000000.0,2022-05-25,Mua đồ điện tử gia dụng,2022-06-12
300,156,Good,Tốt,707,Chấp nhận,,30000000.0,2022-11-17,Đi du lịch,2022-12-01
301,75451,Good,Tốt,696,Chấp nhận,,50000000.0,2022-06-06,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-06-23
302,75637,Good,Xuất sắc,758,Chấp nhận,,60000000.0,2022-02-06,Thêm vốn kinh doanh,2022-02-25
303,48341,Good,Tốt,713,Chấp nhận,,35000000.0,2022-08-11,Mua hàng điện tử,2022-09-05
304,16425,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-06-18,Thanh toán học phí,2022-07-06
305,92896,Good,Tốt,717,Chấp nhận,,35000000.0,2022-12-10,Đi du lịch,2023-01-05
306,1501,Good,Tốt,693,Chấp nhận,,35000000.0,2022-04-12,Mở kinh doanh nhỏ,2022-05-07
307,96988,Bad,Kém,532,Từ chối,Công việc không ổn định,,2022-05-30,Mua đồ thể thao,
308,7814,Good,Tốt,713,Chấp nhận,,65000000.0,2022-09-02,"Làm đẹp, spa",2022-09-30
309,43656,Good,Tốt,713,Chấp nhận,,50000000.0,2022-12-20,Mua sắm thời trang,2023-01-16
310,74745,Good,Tốt,693,Chấp nhận,,35000000.0,2022-02-08,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-03-06
311,56882,Good,Tốt,693,Chấp nhận,,40000000.0,2022-08-03,Mua mô tô,2022-08-30
312,33581,Good,Tốt,717,Chấp nhận,,55000000.0,2022-09-19,Thanh toán khoản vay cũ,2022-10-17
313,82790,Good,Tốt,703,Chấp nhận,,65000000.0,2022-02-09,Mua mô tô,2022-03-04
314,74136,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-04,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-01-19
315,24507,Good,Tốt,693,Chấp nhận,,45000000.0,2022-02-23,Đi du lịch,2022-03-12
316,40977,Good,Tốt,693,Chấp nhận,,35000000.0,2022-07-20,Mua sắm thiết bị gia đình,2022-08-11
317,66512,Good,Tốt,707,Chấp nhận,,30000000.0,2022-09-27,Mua máy tính/laptop,2022-10-23
318,38873,Good,Tốt,717,Chấp nhận,,30000000.0,2022-12-06,Mua máy tính/laptop,2022-12-30
319,21060,Bad,Kém,338,Từ chối,Công việc không ổn định,,2022-08-05,Thêm vốn kinh doanh,
320,72787,Good,Tốt,703,Chấp nhận,,35000000.0,2022-04-15,Mua đồ điện tử gia dụng,2022-05-04
321,37166,Good,Tốt,717,Chấp nhận,,30000000.0,2022-07-24,Thanh toán khoản vay cũ,2022-08-09
322,40426,Good,Xuất sắc,727,Chấp nhận,,70000000.0,2022-01-25,Mua sắm thời trang,2022-02-21
323,63003,Good,Tốt,710,Chấp nhận,,35000000.0,2022-07-19,Mua sắm thiết bị gia đình,2022-08-10
324,87632,Good,Tốt,707,Chấp nhận,,35000000.0,2022-11-06,Mua máy tính/laptop,2022-11-28
325,99617,Good,Tốt,696,Chấp nhận,,60000000.0,2022-05-15,Mua đồ trang sức,2022-06-09
326,87917,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-08-28,"Làm đẹp, spa",2022-09-12
327,99327,Good,Tốt,717,Chấp nhận,,75000000.0,2022-06-08,Mua sắm thời trang,2022-07-03
328,51419,Bad,Kém,570,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-11-14,Thanh toán học phí,
329,76569,Good,Tốt,713,Chấp nhận,,40000000.0,2022-01-18,Xây dựng nhà ở,2022-02-06
330,37430,Good,Tốt,700,Chấp nhận,,30000000.0,2022-12-24,Thanh toán học phí,2023-01-07
331,74064,Good,Tốt,700,Chấp nhận,,60000000.0,2022-02-10,Đi du lịch,2022-03-10
332,70849,Good,Tốt,696,Chấp nhận,,50000000.0,2022-01-27,Mua sắm thời trang,2022-02-12
333,6571,Good,Xuất sắc,758,Chấp nhận,,50000000.0,2022-08-30,Thanh toán chi phí gia đình,2022-09-28
334,66382,Good,Tốt,696,Chấp nhận,,40000000.0,2022-06-13,Mở kinh doanh nhỏ,2022-07-02
335,98136,Good,Tốt,707,Chấp nhận,,30000000.0,2022-03-24,Sửa chữa nhà cửa,2022-04-13
336,34529,Good,Tốt,710,Chấp nhận,,40000000.0,2022-07-13,Mua máy tính/laptop,2022-07-29
337,6903,Good,Tốt,703,Chấp nhận,,55000000.0,2022-04-19,Mua sắm thời trang,2022-05-11
338,2225,Good,Tốt,693,Chấp nhận,,60000000.0,2022-09-02,Mua đồ nội thất,2022-09-21
339,14435,Good,Tốt,693,Chấp nhận,,35000000.0,2022-10-11,Tiêu dùng và giải trí,2022-10-27
340,62962,Good,Tốt,693,Chấp nhận,,40000000.0,2022-01-12,Mua điện thoại/smartphone,2022-02-06
341,13131,Good,Tốt,707,Chấp nhận,,35000000.0,2022-09-18,Thanh toán khoản vay cũ,2022-10-03
342,67814,Good,Tốt,710,Chấp nhận,,40000000.0,2022-05-25,Thanh toán khoản vay cũ,2022-06-16
343,99882,Good,Tốt,710,Chấp nhận,,35000000.0,2022-03-18,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-15
344,48955,Good,Tốt,696,Chấp nhận,,45000000.0,2022-03-14,"Chi tiêu sinh nhật, lễ tết",2022-03-31
345,33521,Bad,Kém,377,Từ chối,Không có lịch sử tín dụng,,2022-11-04,Mua đồ phục vụ công việcTrang trải chi phí học tập,
346,68919,Good,Tốt,713,Chấp nhận,,35000000.0,2022-11-25,Mua mô tô,2022-12-21
347,11224,Good,Tốt,693,Chấp nhận,,40000000.0,2022-01-23,Mua đồ thể thao,2022-02-08
348,91283,Good,Tốt,700,Chấp nhận,,55000000.0,2022-10-15,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-11-11
349,28374,Bad,Kém,570,Từ chối,Điểm tín dụng thấp,,2022-12-15,Đi du lịch,
350,85769,Good,Tốt,713,Chấp nhận,,30000000.0,2022-11-13,Đi du lịch,2022-12-12
351,37237,Bad,Trung bình,640,Từ chối,Lịch sử tín dụng kém,,2022-03-28,Thanh toán khoản vay cũ,
352,50943,Good,Tốt,710,Chấp nhận,,55000000.0,2022-01-21,Thanh toán học phí,2022-02-12
353,24471,Good,Tốt,696,Chấp nhận,,50000000.0,2022-01-03,Đi du lịch,2022-01-17
354,35780,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-06,Thanh toán chi phí gia đình,2022-04-01
355,10454,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-05,Mua đồ nội thất,2022-09-25
356,74555,Bad,Kém,570,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,,2022-06-17,Mua hàng điện tử,
357,46989,Good,Tốt,693,Chấp nhận,,30000000.0,2022-10-31,Thanh toán học phí,2022-11-23
358,15913,Good,Tốt,713,Chấp nhận,,60000000.0,2022-04-07,Mua hàng điện tử,2022-04-28
359,10308,Bad,Kém,570,Từ chối,Điểm tín dụng thấp,,2022-03-16,Mua đồ phục vụ công việcTrang trải chi phí học tập,
360,82034,Good,Xuất sắc,742,Chấp nhận,,75000000.0,2022-04-02,Mua đồ trang sức,2022-04-18
361,6265,Bad,Trung bình,640,Chấp nhận,,10000000.0,2022-02-21,"Chi tiêu sinh nhật, lễ tết",2022-03-13
362,19586,Good,Tốt,693,Chấp nhận,,35000000.0,2022-06-30,Thanh toán chi phí gia đình,2022-07-24
363,84314,Good,Tốt,710,Chấp nhận,,30000000.0,2022-05-03,Mua hàng điện tử,2022-05-29
364,26242,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-10-29,Tiêu dùng và giải trí,2022-11-25
365,44031,Good,Tốt,696,Chấp nhận,,45000000.0,2022-08-11,"Làm đẹp, spa",2022-08-26
366,93147,Good,Tốt,717,Chấp nhận,,65000000.0,2022-08-25,Mở kinh doanh nhỏ,2022-09-16
367,27033,Good,Tốt,703,Chấp nhận,,45000000.0,2022-07-11,Thanh toán chi phí gia đình,2022-08-09
368,86675,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-11-03,Thanh toán khoản vay cũ,2022-11-28
369,67507,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-01-19,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-02-17
370,45041,Good,Tốt,717,Chấp nhận,,35000000.0,2022-02-13,Đi du lịch,2022-03-02
371,86731,Good,Tốt,690,Chấp nhận,,30000000.0,2022-12-15,Sửa chữa nhà cửa,2023-01-11
372,89828,Good,Tốt,696,Chấp nhận,,50000000.0,2022-11-24,Mua máy tính/laptop,2022-12-13
373,51274,Good,Tốt,717,Chấp nhận,,30000000.0,2022-08-19,"Làm đẹp, spa",2022-09-17
374,6388,Good,Tốt,713,Chấp nhận,,40000000.0,2022-08-27,"Chi tiêu sinh nhật, lễ tết",2022-09-11
375,31521,Good,Tốt,696,Chấp nhận,,35000000.0,2022-05-21,Mở kinh doanh nhỏ,2022-06-14
376,78291,Good,Tốt,710,Chấp nhận,,40000000.0,2022-11-20,"Làm đẹp, spa",2022-12-12
377,99245,Good,Tốt,713,Chấp nhận,,35000000.0,2022-11-29,Mở kinh doanh nhỏ,2022-12-14
378,16293,Good,Tốt,700,Chấp nhận,,55000000.0,2022-03-13,Mua đồ điện tử gia dụng,2022-04-06
379,47561,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-04-14,Mua hàng điện tử,2022-05-01
380,89310,Bad,Kém,570,Từ chối,Quá nhiều khoản vay,,2022-06-27,Sửa chữa nhà cửa,
381,81251,Good,Tốt,717,Chấp nhận,,45000000.0,2022-10-05,Thanh toán khoản vay cũ,2022-10-29
382,62068,Good,Tốt,717,Chấp nhận,,40000000.0,2022-12-15,Mua đồ thể thao,2023-01-09
383,21772,Good,Tốt,717,Chấp nhận,,35000000.0,2022-01-22,Mua đồ nội thất,2022-02-07
384,91784,Good,Tốt,703,Chấp nhận,,60000000.0,2022-01-30,Mua hàng điện tử,2022-02-27
385,61816,Good,Tốt,696,Chấp nhận,,40000000.0,2022-07-14,Thanh toán khoản vay cũ,2022-07-28
386,94628,Bad,Kém,570,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-09-06,Mua mô tô,
387,85299,Good,Tốt,707,Chấp nhận,,35000000.0,2022-07-11,Mua hàng điện tử,2022-08-01
388,38436,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-01-07,Thanh toán khoản vay cũ,2022-01-27
389,53351,Good,Tốt,710,Chấp nhận,,30000000.0,2022-11-24,Mua đồ trang sức,2022-12-08
390,58950,Good,Tốt,703,Chấp nhận,,45000000.0,2022-12-18,Xây dựng nhà ở,2023-01-05
391,76327,Good,Tốt,713,Chấp nhận,,35000000.0,2022-06-13,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-06-29
392,41122,Good,Tốt,713,Chấp nhận,,30000000.0,2022-09-18,Sửa chữa nhà cửa,2022-10-10
393,47778,Good,Tốt,703,Chấp nhận,,65000000.0,2022-11-30,Mở kinh doanh nhỏ,2022-12-18
394,71841,Good,Tốt,713,Chấp nhận,,65000000.0,2022-10-17,Tiêu dùng và giải trí,2022-11-01
395,66696,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-08-30,Mở kinh doanh nhỏ,2022-09-17
396,4832,Good,Tốt,717,Chấp nhận,,40000000.0,2022-11-17,Mua máy tính/laptop,2022-12-08
397,40489,Good,Tốt,710,Chấp nhận,,45000000.0,2022-01-26,Mua hàng điện tử,2022-02-13
398,52840,Good,Tốt,710,Chấp nhận,,40000000.0,2022-01-17,Mở kinh doanh nhỏ,2022-02-04
399,85272,Good,Tốt,713,Chấp nhận,,40000000.0,2022-02-12,"Làm đẹp, spa",2022-03-03
400,87671,Good,Xuất sắc,758,Chấp nhận,,70000000.0,2022-05-30,Mua điện thoại/smartphone,2022-06-14
401,73235,Good,Tốt,693,Chấp nhận,,70000000.0,2022-04-07,Thanh toán khoản vay cũ,2022-05-06
402,15863,Good,Tốt,696,Chấp nhận,,35000000.0,2022-06-22,Mua mô tô,2022-07-16
403,17847,Good,Tốt,710,Chấp nhận,,40000000.0,2022-08-10,Thanh toán khoản vay cũ,2022-09-04
404,77803,Good,Tốt,690,Chấp nhận,,30000000.0,2022-02-09,Đi du lịch,2022-02-28
405,1857,Good,Tốt,710,Chấp nhận,,35000000.0,2022-03-04,Đi du lịch,2022-03-22
406,39864,Good,Tốt,713,Chấp nhận,,30000000.0,2022-06-26,Thanh toán học phí,2022-07-25
407,44562,Good,Tốt,710,Chấp nhận,,30000000.0,2022-10-28,"Chi tiêu sinh nhật, lễ tết",2022-11-13
408,7013,Good,Xuất sắc,758,Chấp nhận,,90000000.0,2022-09-03,Mua mô tô,2022-09-22
409,9122,Good,Tốt,707,Chấp nhận,,30000000.0,2022-08-25,Mua máy tính/laptop,2022-09-23
410,47912,Good,Tốt,713,Chấp nhận,,40000000.0,2022-01-11,Thêm vốn kinh doanh,2022-01-29
411,46921,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-11-13,Mua đồ thể thao,2022-12-02
412,31115,Good,Tốt,693,Chấp nhận,,40000000.0,2022-12-18,Mua mô tô,2023-01-06
413,39890,Good,Tốt,707,Chấp nhận,,60000000.0,2022-12-21,Đi du lịch,2023-01-09
414,48894,Good,Tốt,710,Chấp nhận,,30000000.0,2022-04-26,Mua máy tính/laptop,2022-05-21
415,88340,Good,Tốt,693,Chấp nhận,,45000000.0,2022-01-30,Mua hàng điện tử,2022-02-17
416,32483,Good,Tốt,707,Chấp nhận,,50000000.0,2022-01-08,"Chi tiêu sinh nhật, lễ tết",2022-01-28
417,48992,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-08-13,"Chi tiêu sinh nhật, lễ tết",2022-09-02
418,2721,Good,Xuất sắc,727,Chấp nhận,,80000000.0,2022-05-08,Thanh toán khoản vay cũ,2022-05-25
419,70198,Good,Tốt,713,Chấp nhận,,60000000.0,2022-05-03,Mở kinh doanh nhỏ,2022-05-22
420,15230,Good,Tốt,690,Chấp nhận,,45000000.0,2022-04-10,Mua mô tô,2022-05-08
421,53206,Good,Tốt,700,Chấp nhận,,45000000.0,2022-08-18,Mua hàng điện tử,2022-09-15
422,74847,Good,Tốt,693,Chấp nhận,,40000000.0,2022-12-07,Thanh toán khoản vay cũ,2022-12-28
423,32862,Bad,Kém,570,Từ chối,Thu nhập không đủ,,2022-11-24,Mua máy tính/laptop,
424,82995,Good,Tốt,693,Chấp nhận,,35000000.0,2022-09-07,Thanh toán khoản vay cũ,2022-09-30
425,94212,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-03-26,Mua điện thoại/smartphone,2022-04-18
426,46730,Good,Tốt,710,Chấp nhận,,40000000.0,2022-02-02,Thanh toán chi phí gia đình,2022-02-22
427,19310,Bad,Kém,570,Từ chối,Không có lịch sử tín dụng,,2022-05-29,Thanh toán học phí,
428,37343,Good,Tốt,717,Chấp nhận,,30000000.0,2022-03-04,Mua mô tô,2022-03-29
429,79454,Good,Tốt,700,Chấp nhận,,45000000.0,2022-03-11,Mua đồ điện tử gia dụng,2022-03-25
430,7991,Good,Tốt,710,Chấp nhận,,50000000.0,2022-04-30,Mua máy tính/laptop,2022-05-16
431,891,Good,Tốt,713,Chấp nhận,,55000000.0,2022-03-10,Mua mô tô,2022-03-25
432,49863,Good,Tốt,713,Chấp nhận,,50000000.0,2022-04-21,Mua sắm thời trang,2022-05-06
433,61396,Good,Tốt,717,Chấp nhận,,35000000.0,2022-05-01,Mua đồ điện tử gia dụng,2022-05-26
434,65778,Bad,Trung bình,668,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,,2022-08-21,"Chi tiêu sinh nhật, lễ tết",
435,52365,Good,Tốt,710,Chấp nhận,,40000000.0,2022-01-10,Mua mô tô,2022-02-06
436,56275,Good,Tốt,713,Chấp nhận,,45000000.0,2022-04-07,Mua sắm thời trang,2022-04-22
437,96712,Good,Tốt,713,Chấp nhận,,40000000.0,2022-11-14,Mua mô tô,2022-11-30
438,51207,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-06-30,Mua đồ thể thao,2022-07-25
439,18507,Good,Tốt,693,Chấp nhận,,35000000.0,2022-10-02,Mua máy tính/laptop,2022-10-27
440,40200,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-24,Thanh toán học phí,2022-04-18
441,79477,Good,Tốt,713,Chấp nhận,,40000000.0,2022-09-05,Mở kinh doanh nhỏ,2022-09-26
442,71259,Good,Tốt,710,Chấp nhận,,55000000.0,2022-02-23,Mua đồ trang sức,2022-03-24
443,24384,Good,Tốt,713,Chấp nhận,,40000000.0,2022-04-12,Mở kinh doanh nhỏ,2022-05-01
444,41943,Good,Tốt,713,Chấp nhận,,35000000.0,2022-01-02,"Làm đẹp, spa",2022-01-27
445,87873,Good,Tốt,710,Chấp nhận,,30000000.0,2022-05-28,Mua máy tính/laptop,2022-06-17
446,61044,Good,Tốt,710,Chấp nhận,,40000000.0,2022-02-05,Điều trị sức khỏe,2022-03-02
447,76922,Good,Tốt,707,Chấp nhận,,30000000.0,2022-12-19,Thanh toán khoản vay cũ,2023-01-11
448,62159,Good,Tốt,696,Chấp nhận,,30000000.0,2022-07-29,Mua hàng điện tử,2022-08-13
449,68311,Good,Tốt,700,Chấp nhận,,45000000.0,2022-02-18,Thanh toán khoản vay cũ,2022-03-08
